Econ,Glob,Loc,trial,subject,response_var
1,5,5,trial_121,subject_45,0
2,5,5,trial_122,subject_45,0
3,5,5,trial_123,subject_45,0
4,5,5,trial_124,subject_45,0
5,5,5,trial_125,subject_45,0
1,1,1,trial_1,subject_46,0
2,1,1,trial_2,subject_46,0
3,1,1,trial_3,subject_46,0
4,1,1,trial_4,subject_46,0
5,1,1,trial_5,subject_46,0
1,2,1,trial_6,subject_46,0
2,2,1,trial_7,subject_46,0
3,2,1,trial_8,subject_46,0
4,2,1,trial_9,subject_46,0
5,2,1,trial_10,subject_46,0
1,3,1,trial_11,subject_46,0
2,3,1,trial_12,subject_46,0
3,3,1,trial_13,subject_46,0
4,3,1,trial_14,subject_46,0
5,3,1,trial_15,subject_46,0
1,4,1,trial_16,subject_46,0
2,4,1,trial_17,subject_46,0
3,4,1,trial_18,subject_46,0
4,4,1,trial_19,subject_46,0
5,4,1,trial_20,subject_46,0
1,5,1,trial_21,subject_46,0
2,5,1,trial_22,subject_46,0
3,5,1,trial_23,subject_46,0
4,5,1,trial_24,subject_46,0
5,5,1,trial_25,subject_46,0
1,1,2,trial_26,subject_46,0
2,1,2,trial_27,subject_46,0
3,1,2,trial_28,subject_46,0
4,1,2,trial_29,subject_46,0
5,1,2,trial_30,subject_46,0
1,2,2,trial_31,subject_46,0
2,2,2,trial_32,subject_46,0
3,2,2,trial_33,subject_46,0
4,2,2,trial_34,subject_46,0
5,2,2,trial_35,subject_46,0
1,3,2,trial_36,subject_46,0
2,3,2,trial_37,subject_46,0
3,3,2,trial_38,subject_46,0
4,3,2,trial_39,subject_46,0
5,3,2,trial_40,subject_46,0
1,4,2,trial_41,subject_46,0
2,4,2,trial_42,subject_46,0
3,4,2,trial_43,subject_46,0
4,4,2,trial_44,subject_46,0
5,4,2,trial_45,subject_46,0
1,5,2,trial_46,subject_46,0
2,5,2,trial_47,subject_46,0
3,5,2,trial_48,subject_46,0
4,5,2,trial_49,subject_46,0
5,5,2,trial_50,subject_46,0
1,1,3,trial_51,subject_46,0
2,1,3,trial_52,subject_46,0
3,1,3,trial_53,subject_46,0
4,1,3,trial_54,subject_46,0
5,1,3,trial_55,subject_46,0
1,2,3,trial_56,subject_46,0
2,2,3,trial_57,subject_46,0
3,2,3,trial_58,subject_46,0
4,2,3,trial_59,subject_46,0
5,2,3,trial_60,subject_46,0
1,3,3,trial_61,subject_46,0
2,3,3,trial_62,subject_46,0
3,3,3,trial_63,subject_46,0
4,3,3,trial_64,subject_46,0
5,3,3,trial_65,subject_46,0
1,4,3,trial_66,subject_46,0
2,4,3,trial_67,subject_46,0
3,4,3,trial_68,subject_46,0
4,4,3,trial_69,subject_46,0
5,4,3,trial_70,subject_46,0
1,5,3,trial_71,subject_46,0
2,5,3,trial_72,subject_46,0
3,5,3,trial_73,subject_46,0
4,5,3,trial_74,subject_46,0
5,5,3,trial_75,subject_46,0
1,1,4,trial_76,subject_46,0
2,1,4,trial_77,subject_46,0
3,1,4,trial_78,subject_46,0
4,1,4,trial_79,subject_46,0
5,1,4,trial_80,subject_46,0
1,2,4,trial_81,subject_46,0
2,2,4,trial_82,subject_46,0
3,2,4,trial_83,subject_46,0
4,2,4,trial_84,subject_46,0
5,2,4,trial_85,subject_46,0
1,3,4,trial_86,subject_46,0
2,3,4,trial_87,subject_46,0
3,3,4,trial_88,subject_46,0
4,3,4,trial_89,subject_46,0
5,3,4,trial_90,subject_46,0
1,4,4,trial_91,subject_46,0
2,4,4,trial_92,subject_46,0
3,4,4,trial_93,subject_46,0
4,4,4,trial_94,subject_46,0
5,4,4,trial_95,subject_46,0
1,5,4,trial_96,subject_46,0
2,5,4,trial_97,subject_46,0
3,5,4,trial_98,subject_46,0
4,5,4,trial_99,subject_46,0
5,5,4,trial_100,subject_46,0
1,1,5,trial_101,subject_46,0
2,1,5,trial_102,subject_46,0
3,1,5,trial_103,subject_46,0
4,1,5,trial_104,subject_46,0
5,1,5,trial_105,subject_46,0
1,2,5,trial_106,subject_46,0
2,2,5,trial_107,subject_46,0
3,2,5,trial_108,subject_46,0
4,2,5,trial_109,subject_46,0
5,2,5,trial_110,subject_46,0
1,3,5,trial_111,subject_46,0
2,3,5,trial_112,subject_46,0
3,3,5,trial_113,subject_46,0
4,3,5,trial_114,subject_46,0
5,3,5,trial_115,subject_46,0
1,4,5,trial_116,subject_46,0
2,4,5,trial_117,subject_46,0
3,4,5,trial_118,subject_46,0
4,4,5,trial_119,subject_46,0
5,4,5,trial_120,subject_46,0
1,5,5,trial_121,subject_46,0
2,5,5,trial_122,subject_46,0
3,5,5,trial_123,subject_46,0
4,5,5,trial_124,subject_46,0
5,5,5,trial_125,subject_46,0
1,1,1,trial_1,subject_47,1
2,1,1,trial_2,subject_47,0
3,1,1,trial_3,subject_47,0
4,1,1,trial_4,subject_47,0
5,1,1,trial_5,subject_47,0
1,2,1,trial_6,subject_47,0
2,2,1,trial_7,subject_47,0
3,2,1,trial_8,subject_47,0
4,2,1,trial_9,subject_47,0
5,2,1,trial_10,subject_47,0
1,3,1,trial_11,subject_47,0
2,3,1,trial_12,subject_47,0
3,3,1,trial_13,subject_47,0
4,3,1,trial_14,subject_47,0
5,3,1,trial_15,subject_47,0
1,4,1,trial_16,subject_47,0
2,4,1,trial_17,subject_47,0
3,4,1,trial_18,subject_47,0
4,4,1,trial_19,subject_47,0
5,4,1,trial_20,subject_47,0
1,5,1,trial_21,subject_47,0
2,5,1,trial_22,subject_47,0
3,5,1,trial_23,subject_47,0
4,5,1,trial_24,subject_47,0
5,5,1,trial_25,subject_47,0
1,1,2,trial_26,subject_47,0
2,1,2,trial_27,subject_47,0
3,1,2,trial_28,subject_47,0
4,1,2,trial_29,subject_47,0
5,1,2,trial_30,subject_47,0
1,2,2,trial_31,subject_47,0
2,2,2,trial_32,subject_47,0
3,2,2,trial_33,subject_47,0
4,2,2,trial_34,subject_47,0
5,2,2,trial_35,subject_47,0
1,3,2,trial_36,subject_47,0
2,3,2,trial_37,subject_47,0
3,3,2,trial_38,subject_47,0
4,3,2,trial_39,subject_47,0
5,3,2,trial_40,subject_47,0
1,4,2,trial_41,subject_47,0
2,4,2,trial_42,subject_47,0
3,4,2,trial_43,subject_47,0
4,4,2,trial_44,subject_47,0
5,4,2,trial_45,subject_47,0
1,5,2,trial_46,subject_47,0
2,5,2,trial_47,subject_47,0
3,5,2,trial_48,subject_47,0
4,5,2,trial_49,subject_47,0
5,5,2,trial_50,subject_47,0
1,1,3,trial_51,subject_47,0
2,1,3,trial_52,subject_47,0
3,1,3,trial_53,subject_47,0
4,1,3,trial_54,subject_47,0
5,1,3,trial_55,subject_47,0
1,2,3,trial_56,subject_47,0
2,2,3,trial_57,subject_47,0
3,2,3,trial_58,subject_47,0
4,2,3,trial_59,subject_47,0
5,2,3,trial_60,subject_47,0
1,3,3,trial_61,subject_47,0
2,3,3,trial_62,subject_47,0
3,3,3,trial_63,subject_47,0
4,3,3,trial_64,subject_47,0
5,3,3,trial_65,subject_47,0
1,4,3,trial_66,subject_47,0
2,4,3,trial_67,subject_47,0
3,4,3,trial_68,subject_47,0
4,4,3,trial_69,subject_47,0
5,4,3,trial_70,subject_47,0
1,5,3,trial_71,subject_47,0
2,5,3,trial_72,subject_47,0
3,5,3,trial_73,subject_47,0
4,5,3,trial_74,subject_47,0
5,5,3,trial_75,subject_47,0
1,1,4,trial_76,subject_47,0
2,1,4,trial_77,subject_47,0
3,1,4,trial_78,subject_47,0
4,1,4,trial_79,subject_47,0
5,1,4,trial_80,subject_47,0
1,2,4,trial_81,subject_47,0
2,2,4,trial_82,subject_47,0
3,2,4,trial_83,subject_47,0
4,2,4,trial_84,subject_47,0
5,2,4,trial_85,subject_47,0
1,3,4,trial_86,subject_47,0
2,3,4,trial_87,subject_47,0
3,3,4,trial_88,subject_47,0
4,3,4,trial_89,subject_47,0
5,3,4,trial_90,subject_47,0
1,4,4,trial_91,subject_47,0
2,4,4,trial_92,subject_47,0
3,4,4,trial_93,subject_47,0
4,4,4,trial_94,subject_47,0
5,4,4,trial_95,subject_47,0
1,5,4,trial_96,subject_47,0
2,5,4,trial_97,subject_47,0
3,5,4,trial_98,subject_47,0
4,5,4,trial_99,subject_47,0
5,5,4,trial_100,subject_47,0
1,1,5,trial_101,subject_47,0
2,1,5,trial_102,subject_47,0
3,1,5,trial_103,subject_47,0
4,1,5,trial_104,subject_47,0
5,1,5,trial_105,subject_47,0
1,2,5,trial_106,subject_47,0
2,2,5,trial_107,subject_47,0
3,2,5,trial_108,subject_47,0
4,2,5,trial_109,subject_47,0
5,2,5,trial_110,subject_47,0
1,3,5,trial_111,subject_47,0
2,3,5,trial_112,subject_47,0
3,3,5,trial_113,subject_47,0
4,3,5,trial_114,subject_47,0
5,3,5,trial_115,subject_47,0
1,4,5,trial_116,subject_47,0
2,4,5,trial_117,subject_47,0
3,4,5,trial_118,subject_47,0
4,4,5,trial_119,subject_47,0
5,4,5,trial_120,subject_47,0
1,5,5,trial_121,subject_47,0
2,5,5,trial_122,subject_47,0
3,5,5,trial_123,subject_47,0
4,5,5,trial_124,subject_47,0
5,5,5,trial_125,subject_47,0
1,1,1,trial_1,subject_48,1
2,1,1,trial_2,subject_48,0
3,1,1,trial_3,subject_48,0
4,1,1,trial_4,subject_48,0
5,1,1,trial_5,subject_48,0
1,2,1,trial_6,subject_48,0
2,2,1,trial_7,subject_48,0
3,2,1,trial_8,subject_48,0
4,2,1,trial_9,subject_48,0
5,2,1,trial_10,subject_48,0
1,3,1,trial_11,subject_48,0
2,3,1,trial_12,subject_48,0
3,3,1,trial_13,subject_48,0
4,3,1,trial_14,subject_48,0
5,3,1,trial_15,subject_48,0
1,4,1,trial_16,subject_48,0
2,4,1,trial_17,subject_48,0
3,4,1,trial_18,subject_48,0
4,4,1,trial_19,subject_48,0
5,4,1,trial_20,subject_48,0
1,5,1,trial_21,subject_48,0
2,5,1,trial_22,subject_48,0
3,5,1,trial_23,subject_48,0
4,5,1,trial_24,subject_48,0
5,5,1,trial_25,subject_48,0
1,1,2,trial_26,subject_48,0
2,1,2,trial_27,subject_48,0
3,1,2,trial_28,subject_48,0
4,1,2,trial_29,subject_48,0
5,1,2,trial_30,subject_48,0
1,2,2,trial_31,subject_48,1
2,2,2,trial_32,subject_48,0
3,2,2,trial_33,subject_48,0
4,2,2,trial_34,subject_48,0
5,2,2,trial_35,subject_48,0
1,3,2,trial_36,subject_48,0
2,3,2,trial_37,subject_48,0
3,3,2,trial_38,subject_48,0
4,3,2,trial_39,subject_48,0
5,3,2,trial_40,subject_48,0
1,4,2,trial_41,subject_48,0
2,4,2,trial_42,subject_48,0
3,4,2,trial_43,subject_48,0
4,4,2,trial_44,subject_48,0
5,4,2,trial_45,subject_48,0
1,5,2,trial_46,subject_48,0
2,5,2,trial_47,subject_48,0
3,5,2,trial_48,subject_48,0
4,5,2,trial_49,subject_48,0
5,5,2,trial_50,subject_48,0
1,1,3,trial_51,subject_48,0
2,1,3,trial_52,subject_48,0
3,1,3,trial_53,subject_48,0
4,1,3,trial_54,subject_48,0
5,1,3,trial_55,subject_48,0
1,2,3,trial_56,subject_48,0
2,2,3,trial_57,subject_48,0
3,2,3,trial_58,subject_48,0
4,2,3,trial_59,subject_48,0
5,2,3,trial_60,subject_48,0
1,3,3,trial_61,subject_48,0
2,3,3,trial_62,subject_48,0
3,3,3,trial_63,subject_48,0
4,3,3,trial_64,subject_48,0
5,3,3,trial_65,subject_48,0
1,4,3,trial_66,subject_48,0
2,4,3,trial_67,subject_48,0
3,4,3,trial_68,subject_48,0
4,4,3,trial_69,subject_48,0
5,4,3,trial_70,subject_48,0
1,5,3,trial_71,subject_48,0
2,5,3,trial_72,subject_48,0
3,5,3,trial_73,subject_48,0
4,5,3,trial_74,subject_48,0
5,5,3,trial_75,subject_48,0
1,1,4,trial_76,subject_48,0
2,1,4,trial_77,subject_48,0
3,1,4,trial_78,subject_48,0
4,1,4,trial_79,subject_48,0
5,1,4,trial_80,subject_48,0
1,2,4,trial_81,subject_48,0
2,2,4,trial_82,subject_48,0
3,2,4,trial_83,subject_48,0
4,2,4,trial_84,subject_48,0
5,2,4,trial_85,subject_48,0
1,3,4,trial_86,subject_48,0
2,3,4,trial_87,subject_48,0
3,3,4,trial_88,subject_48,0
4,3,4,trial_89,subject_48,0
5,3,4,trial_90,subject_48,0
1,4,4,trial_91,subject_48,0
2,4,4,trial_92,subject_48,0
3,4,4,trial_93,subject_48,0
4,4,4,trial_94,subject_48,0
5,4,4,trial_95,subject_48,0
1,5,4,trial_96,subject_48,0
2,5,4,trial_97,subject_48,0
3,5,4,trial_98,subject_48,0
4,5,4,trial_99,subject_48,0
5,5,4,trial_100,subject_48,0
1,1,5,trial_101,subject_48,0
2,1,5,trial_102,subject_48,0
3,1,5,trial_103,subject_48,0
4,1,5,trial_104,subject_48,0
5,1,5,trial_105,subject_48,0
1,2,5,trial_106,subject_48,0
2,2,5,trial_107,subject_48,0
3,2,5,trial_108,subject_48,0
4,2,5,trial_109,subject_48,0
5,2,5,trial_110,subject_48,0
1,3,5,trial_111,subject_48,0
2,3,5,trial_112,subject_48,0
3,3,5,trial_113,subject_48,0
4,3,5,trial_114,subject_48,0
5,3,5,trial_115,subject_48,0
1,4,5,trial_116,subject_48,0
2,4,5,trial_117,subject_48,0
3,4,5,trial_118,subject_48,0
4,4,5,trial_119,subject_48,0
5,4,5,trial_120,subject_48,0
1,5,5,trial_121,subject_48,0
2,5,5,trial_122,subject_48,0
3,5,5,trial_123,subject_48,0
4,5,5,trial_124,subject_48,0
5,5,5,trial_125,subject_48,0
1,1,1,trial_1,subject_49,0
2,1,1,trial_2,subject_49,0
3,1,1,trial_3,subject_49,0
4,1,1,trial_4,subject_49,0
5,1,1,trial_5,subject_49,0
1,2,1,trial_6,subject_49,1
2,2,1,trial_7,subject_49,0
3,2,1,trial_8,subject_49,0
4,2,1,trial_9,subject_49,0
5,2,1,trial_10,subject_49,0
1,3,1,trial_11,subject_49,0
2,3,1,trial_12,subject_49,0
3,3,1,trial_13,subject_49,0
4,3,1,trial_14,subject_49,0
5,3,1,trial_15,subject_49,0
1,4,1,trial_16,subject_49,0
2,4,1,trial_17,subject_49,0
3,4,1,trial_18,subject_49,0
4,4,1,trial_19,subject_49,0
5,4,1,trial_20,subject_49,0
1,5,1,trial_21,subject_49,0
2,5,1,trial_22,subject_49,0
3,5,1,trial_23,subject_49,0
4,5,1,trial_24,subject_49,0
5,5,1,trial_25,subject_49,0
1,1,2,trial_26,subject_49,0
2,1,2,trial_27,subject_49,0
3,1,2,trial_28,subject_49,0
4,1,2,trial_29,subject_49,0
5,1,2,trial_30,subject_49,0
1,2,2,trial_31,subject_49,0
2,2,2,trial_32,subject_49,0
3,2,2,trial_33,subject_49,0
4,2,2,trial_34,subject_49,0
5,2,2,trial_35,subject_49,0
1,3,2,trial_36,subject_49,0
2,3,2,trial_37,subject_49,0
3,3,2,trial_38,subject_49,0
4,3,2,trial_39,subject_49,0
5,3,2,trial_40,subject_49,0
1,4,2,trial_41,subject_49,0
2,4,2,trial_42,subject_49,0
3,4,2,trial_43,subject_49,0
4,4,2,trial_44,subject_49,0
5,4,2,trial_45,subject_49,0
1,5,2,trial_46,subject_49,0
2,5,2,trial_47,subject_49,0
3,5,2,trial_48,subject_49,0
4,5,2,trial_49,subject_49,0
5,5,2,trial_50,subject_49,0
1,1,3,trial_51,subject_49,0
2,1,3,trial_52,subject_49,0
3,1,3,trial_53,subject_49,0
4,1,3,trial_54,subject_49,0
5,1,3,trial_55,subject_49,0
1,2,3,trial_56,subject_49,0
2,2,3,trial_57,subject_49,0
3,2,3,trial_58,subject_49,0
4,2,3,trial_59,subject_49,0
5,2,3,trial_60,subject_49,0
1,3,3,trial_61,subject_49,0
2,3,3,trial_62,subject_49,0
3,3,3,trial_63,subject_49,0
4,3,3,trial_64,subject_49,0
5,3,3,trial_65,subject_49,0
1,4,3,trial_66,subject_49,0
2,4,3,trial_67,subject_49,0
3,4,3,trial_68,subject_49,0
4,4,3,trial_69,subject_49,0
5,4,3,trial_70,subject_49,0
1,5,3,trial_71,subject_49,0
2,5,3,trial_72,subject_49,0
3,5,3,trial_73,subject_49,0
4,5,3,trial_74,subject_49,0
5,5,3,trial_75,subject_49,0
1,1,4,trial_76,subject_49,0
2,1,4,trial_77,subject_49,0
3,1,4,trial_78,subject_49,0
4,1,4,trial_79,subject_49,0
5,1,4,trial_80,subject_49,0
1,2,4,trial_81,subject_49,0
2,2,4,trial_82,subject_49,0
3,2,4,trial_83,subject_49,0
4,2,4,trial_84,subject_49,0
5,2,4,trial_85,subject_49,0
1,3,4,trial_86,subject_49,0
2,3,4,trial_87,subject_49,0
3,3,4,trial_88,subject_49,0
4,3,4,trial_89,subject_49,0
5,3,4,trial_90,subject_49,0
1,4,4,trial_91,subject_49,0
2,4,4,trial_92,subject_49,0
3,4,4,trial_93,subject_49,0
4,4,4,trial_94,subject_49,0
5,4,4,trial_95,subject_49,0
1,5,4,trial_96,subject_49,0
2,5,4,trial_97,subject_49,0
3,5,4,trial_98,subject_49,0
4,5,4,trial_99,subject_49,0
5,5,4,trial_100,subject_49,0
1,1,5,trial_101,subject_49,0
2,1,5,trial_102,subject_49,0
3,1,5,trial_103,subject_49,0
4,1,5,trial_104,subject_49,0
5,1,5,trial_105,subject_49,0
1,2,5,trial_106,subject_49,0
2,2,5,trial_107,subject_49,0
3,2,5,trial_108,subject_49,0
4,2,5,trial_109,subject_49,0
5,2,5,trial_110,subject_49,0
1,3,5,trial_111,subject_49,0
2,3,5,trial_112,subject_49,0
3,3,5,trial_113,subject_49,0
4,3,5,trial_114,subject_49,0
5,3,5,trial_115,subject_49,0
1,4,5,trial_116,subject_49,0
2,4,5,trial_117,subject_49,0
3,4,5,trial_118,subject_49,0
4,4,5,trial_119,subject_49,0
5,4,5,trial_120,subject_49,0
1,5,5,trial_121,subject_49,0
2,5,5,trial_122,subject_49,0
3,5,5,trial_123,subject_49,0
4,5,5,trial_124,subject_49,0
5,5,5,trial_125,subject_49,0
1,1,1,trial_1,subject_50,0
2,1,1,trial_2,subject_50,0
3,1,1,trial_3,subject_50,0
4,1,1,trial_4,subject_50,0
5,1,1,trial_5,subject_50,0
1,2,1,trial_6,subject_50,0
2,2,1,trial_7,subject_50,0
3,2,1,trial_8,subject_50,0
4,2,1,trial_9,subject_50,0
5,2,1,trial_10,subject_50,0
1,3,1,trial_11,subject_50,0
2,3,1,trial_12,subject_50,0
3,3,1,trial_13,subject_50,0
4,3,1,trial_14,subject_50,0
5,3,1,trial_15,subject_50,0
1,4,1,trial_16,subject_50,0
2,4,1,trial_17,subject_50,0
3,4,1,trial_18,subject_50,0
4,4,1,trial_19,subject_50,0
5,4,1,trial_20,subject_50,0
1,5,1,trial_21,subject_50,0
2,5,1,trial_22,subject_50,0
3,5,1,trial_23,subject_50,0
4,5,1,trial_24,subject_50,0
5,5,1,trial_25,subject_50,0
1,1,2,trial_26,subject_50,0
2,1,2,trial_27,subject_50,0
3,1,2,trial_28,subject_50,0
4,1,2,trial_29,subject_50,0
5,1,2,trial_30,subject_50,0
1,2,2,trial_31,subject_50,0
2,2,2,trial_32,subject_50,0
3,2,2,trial_33,subject_50,0
4,2,2,trial_34,subject_50,0
5,2,2,trial_35,subject_50,0
1,3,2,trial_36,subject_50,0
2,3,2,trial_37,subject_50,0
3,3,2,trial_38,subject_50,0
4,3,2,trial_39,subject_50,0
5,3,2,trial_40,subject_50,0
1,4,2,trial_41,subject_50,0
2,4,2,trial_42,subject_50,0
3,4,2,trial_43,subject_50,0
4,4,2,trial_44,subject_50,0
5,4,2,trial_45,subject_50,0
1,5,2,trial_46,subject_50,0
2,5,2,trial_47,subject_50,0
3,5,2,trial_48,subject_50,0
4,5,2,trial_49,subject_50,0
5,5,2,trial_50,subject_50,0
1,1,3,trial_51,subject_50,0
2,1,3,trial_52,subject_50,0
3,1,3,trial_53,subject_50,0
4,1,3,trial_54,subject_50,0
5,1,3,trial_55,subject_50,0
1,2,3,trial_56,subject_50,0
2,2,3,trial_57,subject_50,0
3,2,3,trial_58,subject_50,0
4,2,3,trial_59,subject_50,0
5,2,3,trial_60,subject_50,0
1,3,3,trial_61,subject_50,0
2,3,3,trial_62,subject_50,0
3,3,3,trial_63,subject_50,0
4,3,3,trial_64,subject_50,0
5,3,3,trial_65,subject_50,0
1,4,3,trial_66,subject_50,0
2,4,3,trial_67,subject_50,0
3,4,3,trial_68,subject_50,0
4,4,3,trial_69,subject_50,0
5,4,3,trial_70,subject_50,0
1,5,3,trial_71,subject_50,0
2,5,3,trial_72,subject_50,0
3,5,3,trial_73,subject_50,0
4,5,3,trial_74,subject_50,0
5,5,3,trial_75,subject_50,0
1,1,4,trial_76,subject_50,0
2,1,4,trial_77,subject_50,0
3,1,4,trial_78,subject_50,0
4,1,4,trial_79,subject_50,0
5,1,4,trial_80,subject_50,0
1,2,4,trial_81,subject_50,0
2,2,4,trial_82,subject_50,0
3,2,4,trial_83,subject_50,0
4,2,4,trial_84,subject_50,0
5,2,4,trial_85,subject_50,0
1,3,4,trial_86,subject_50,0
2,3,4,trial_87,subject_50,0
3,3,4,trial_88,subject_50,0
4,3,4,trial_89,subject_50,0
5,3,4,trial_90,subject_50,0
1,4,4,trial_91,subject_50,0
2,4,4,trial_92,subject_50,0
3,4,4,trial_93,subject_50,0
4,4,4,trial_94,subject_50,0
5,4,4,trial_95,subject_50,0
1,5,4,trial_96,subject_50,0
2,5,4,trial_97,subject_50,0
3,5,4,trial_98,subject_50,0
4,5,4,trial_99,subject_50,0
5,5,4,trial_100,subject_50,0
1,1,5,trial_101,subject_50,0
2,1,5,trial_102,subject_50,0
3,1,5,trial_103,subject_50,0
4,1,5,trial_104,subject_50,0
5,1,5,trial_105,subject_50,0
1,2,5,trial_106,subject_50,0
2,2,5,trial_107,subject_50,0
3,2,5,trial_108,subject_50,0
4,2,5,trial_109,subject_50,0
5,2,5,trial_110,subject_50,0
1,3,5,trial_111,subject_50,0
2,3,5,trial_112,subject_50,0
3,3,5,trial_113,subject_50,0
4,3,5,trial_114,subject_50,0
5,3,5,trial_115,subject_50,0
1,4,5,trial_116,subject_50,0
2,4,5,trial_117,subject_50,0
3,4,5,trial_118,subject_50,0
4,4,5,trial_119,subject_50,0
5,4,5,trial_120,subject_50,0
1,5,5,trial_121,subject_50,0
2,5,5,trial_122,subject_50,0
3,5,5,trial_123,subject_50,0
4,5,5,trial_124,subject_50,0
5,5,5,trial_125,subject_50,0
1,1,1,trial_1,subject_51,0
2,1,1,trial_2,subject_51,0
3,1,1,trial_3,subject_51,0
4,1,1,trial_4,subject_51,0
5,1,1,trial_5,subject_51,0
1,2,1,trial_6,subject_51,0
2,2,1,trial_7,subject_51,0
3,2,1,trial_8,subject_51,0
4,2,1,trial_9,subject_51,0
5,2,1,trial_10,subject_51,0
1,3,1,trial_11,subject_51,1
2,3,1,trial_12,subject_51,0
3,3,1,trial_13,subject_51,0
4,3,1,trial_14,subject_51,0
5,3,1,trial_15,subject_51,0
1,4,1,trial_16,subject_51,0
2,4,1,trial_17,subject_51,0
3,4,1,trial_18,subject_51,0
4,4,1,trial_19,subject_51,0
5,4,1,trial_20,subject_51,0
1,5,1,trial_21,subject_51,0
2,5,1,trial_22,subject_51,0
3,5,1,trial_23,subject_51,0
4,5,1,trial_24,subject_51,0
5,5,1,trial_25,subject_51,0
1,1,2,trial_26,subject_51,0
2,1,2,trial_27,subject_51,0
3,1,2,trial_28,subject_51,0
4,1,2,trial_29,subject_51,0
5,1,2,trial_30,subject_51,0
1,2,2,trial_31,subject_51,0
2,2,2,trial_32,subject_51,0
3,2,2,trial_33,subject_51,0
4,2,2,trial_34,subject_51,0
5,2,2,trial_35,subject_51,0
1,3,2,trial_36,subject_51,0
2,3,2,trial_37,subject_51,0
3,3,2,trial_38,subject_51,0
4,3,2,trial_39,subject_51,0
5,3,2,trial_40,subject_51,0
1,4,2,trial_41,subject_51,0
2,4,2,trial_42,subject_51,0
3,4,2,trial_43,subject_51,0
4,4,2,trial_44,subject_51,0
5,4,2,trial_45,subject_51,0
1,5,2,trial_46,subject_51,0
2,5,2,trial_47,subject_51,0
3,5,2,trial_48,subject_51,0
4,5,2,trial_49,subject_51,0
5,5,2,trial_50,subject_51,0
1,1,3,trial_51,subject_51,0
2,1,3,trial_52,subject_51,0
3,1,3,trial_53,subject_51,0
4,1,3,trial_54,subject_51,0
5,1,3,trial_55,subject_51,0
1,2,3,trial_56,subject_51,0
2,2,3,trial_57,subject_51,0
3,2,3,trial_58,subject_51,0
4,2,3,trial_59,subject_51,0
5,2,3,trial_60,subject_51,0
1,3,3,trial_61,subject_51,0
2,3,3,trial_62,subject_51,0
3,3,3,trial_63,subject_51,0
4,3,3,trial_64,subject_51,0
5,3,3,trial_65,subject_51,0
1,4,3,trial_66,subject_51,0
2,4,3,trial_67,subject_51,0
3,4,3,trial_68,subject_51,0
4,4,3,trial_69,subject_51,0
5,4,3,trial_70,subject_51,0
1,5,3,trial_71,subject_51,0
2,5,3,trial_72,subject_51,0
3,5,3,trial_73,subject_51,0
4,5,3,trial_74,subject_51,0
5,5,3,trial_75,subject_51,0
1,1,4,trial_76,subject_51,0
2,1,4,trial_77,subject_51,0
3,1,4,trial_78,subject_51,0
4,1,4,trial_79,subject_51,0
5,1,4,trial_80,subject_51,0
1,2,4,trial_81,subject_51,0
2,2,4,trial_82,subject_51,0
3,2,4,trial_83,subject_51,0
4,2,4,trial_84,subject_51,0
5,2,4,trial_85,subject_51,0
1,3,4,trial_86,subject_51,0
2,3,4,trial_87,subject_51,0
3,3,4,trial_88,subject_51,0
4,3,4,trial_89,subject_51,0
5,3,4,trial_90,subject_51,0
1,4,4,trial_91,subject_51,0
2,4,4,trial_92,subject_51,0
3,4,4,trial_93,subject_51,0
4,4,4,trial_94,subject_51,0
5,4,4,trial_95,subject_51,0
1,5,4,trial_96,subject_51,0
2,5,4,trial_97,subject_51,0
3,5,4,trial_98,subject_51,0
4,5,4,trial_99,subject_51,0
5,5,4,trial_100,subject_51,0
1,1,5,trial_101,subject_51,0
2,1,5,trial_102,subject_51,0
3,1,5,trial_103,subject_51,0
4,1,5,trial_104,subject_51,0
5,1,5,trial_105,subject_51,0
1,2,5,trial_106,subject_51,0
2,2,5,trial_107,subject_51,0
3,2,5,trial_108,subject_51,0
4,2,5,trial_109,subject_51,0
5,2,5,trial_110,subject_51,0
1,3,5,trial_111,subject_51,0
2,3,5,trial_112,subject_51,0
3,3,5,trial_113,subject_51,0
4,3,5,trial_114,subject_51,0
5,3,5,trial_115,subject_51,0
1,4,5,trial_116,subject_51,0
2,4,5,trial_117,subject_51,0
3,4,5,trial_118,subject_51,0
4,4,5,trial_119,subject_51,0
5,4,5,trial_120,subject_51,0
1,5,5,trial_121,subject_51,0
2,5,5,trial_122,subject_51,0
3,5,5,trial_123,subject_51,0
4,5,5,trial_124,subject_51,0
5,5,5,trial_125,subject_51,0
1,1,1,trial_1,subject_52,0
2,1,1,trial_2,subject_52,0
3,1,1,trial_3,subject_52,1
4,1,1,trial_4,subject_52,0
5,1,1,trial_5,subject_52,0
1,2,1,trial_6,subject_52,1
2,2,1,trial_7,subject_52,0
3,2,1,trial_8,subject_52,0
4,2,1,trial_9,subject_52,0
5,2,1,trial_10,subject_52,0
1,3,1,trial_11,subject_52,0
2,3,1,trial_12,subject_52,0
3,3,1,trial_13,subject_52,0
4,3,1,trial_14,subject_52,0
5,3,1,trial_15,subject_52,0
1,4,1,trial_16,subject_52,0
2,4,1,trial_17,subject_52,0
3,4,1,trial_18,subject_52,0
4,4,1,trial_19,subject_52,0
5,4,1,trial_20,subject_52,0
1,5,1,trial_21,subject_52,0
