subject,trial,Phone_NOTENG,Phone_ENG,acoustic_distance,Econ,Loc,Glob,response_var
subject_14,trial_107,ɖʰ,t,-0.3372796324486484,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_107,dʒʰ,d͡ʒ,0.24701125655674486,0.01668520578,0.1062291435,0.1239388795,1
subject_16,trial_107,dʒʰ,t͡ʃ,-0.37708604367101806,0.01668520578,0.1062291435,0.1239388795,1
subject_17,trial_107,ɡʰ,g,0.20181195465840296,0.01668520578,0.1062291435,0.1516694963,1
subject_18,trial_107,ɡʰ,k,-0.0724359486152114,0.01668520578,0.1062291435,0.1516694963,0
subject_19,trial_107,ɳ,n,0.5490925736684987,0.3817204301,0.125,-0.07661290323,1
subject_20,trial_107,ɳ,j,0.24438088438330638,0.3817204301,0.125,-0.07661290323,1
subject_21,trial_107,ɽ,d,0.1276653425234212,0.0770609319,0.1326164875,0.1553166069,1
subject_22,trial_107,ɽ,ɾ,0.24745653577388374,0.0770609319,0.1326164875,0.1553166069,1
subject_23,trial_107,ʈ,t,0.14040167550388039,0.3817204301,0.1827956989,-0.08870967742,1
subject_24,trial_107,ʈ,d,-0.26186314083465323,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_107,bʰ,b,0.061441222402102945,0.01668520578,0.1062291435,0.1683644595,1
subject_26,trial_107,bʰ,d,-0.6636911387915632,0.01668520578,0.1062291435,0.1683644595,1
subject_27,trial_107,d̪ʰ,d,0.30127213354958193,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_107,d̪ʰ,t,-0.11558135674581661,0.2001093494,0.1550027337,0.2191323693,1
subject_29,trial_107,ɖ,d,0.17301733601267444,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_107,ɖ,t,-0.27713552519911616,0.3817204301,0.1693548387,0.03225806452,1
subject_1,trial_108,ɖʰ,d,0.20204598871471258,0.04786680541,0.08532778356,0.2474881015,0
subject_2,trial_108,ɖʰ,t,-0.3364757566881006,0.04786680541,0.08532778356,0.2474881015,1
subject_3,trial_108,dʒʰ,d͡ʒ,0.24771220766265986,0.01668520578,0.1062291435,0.1239388795,1
subject_4,trial_108,dʒʰ,t͡ʃ,-0.3780912673188025,0.01668520578,0.1062291435,0.1239388795,1
subject_5,trial_108,ɡʰ,g,0.20128336891682716,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_108,ɡʰ,k,-0.07167664365802645,0.01668520578,0.1062291435,0.1516694963,1
subject_7,trial_108,ɳ,n,0.5486770332778508,0.3817204301,0.125,-0.07661290323,0
subject_8,trial_108,ɳ,j,0.24495838108078063,0.3817204301,0.125,-0.07661290323,1
subject_9,trial_108,ɽ,d,0.12753598521387488,0.0770609319,0.1326164875,0.1553166069,1
subject_10,trial_108,ɽ,ɾ,0.24726284587529598,0.0770609319,0.1326164875,0.1553166069,1
subject_11,trial_108,ʈ,t,0.13951304245031684,0.3817204301,0.1827956989,-0.08870967742,1
subject_12,trial_108,ʈ,d,-0.2618349992158538,0.3817204301,0.1827956989,-0.08870967742,1
subject_13,trial_108,bʰ,b,0.06240798493784264,0.01668520578,0.1062291435,0.1683644595,1
subject_14,trial_108,bʰ,d,-0.6642558665066867,0.01668520578,0.1062291435,0.1683644595,1
subject_15,trial_108,d̪ʰ,d,0.30220821778411017,0.2001093494,0.1550027337,0.2191323693,1
subject_16,trial_108,d̪ʰ,t,-0.11487083888989671,0.2001093494,0.1550027337,0.2191323693,1
subject_17,trial_108,ɖ,d,0.17333383798568502,0.3817204301,0.1693548387,0.03225806452,1
subject_18,trial_108,ɖ,t,-0.27646396225187647,0.3817204301,0.1693548387,0.03225806452,1
subject_19,trial_108,ɖʰ,d,0.20181142347428846,0.04786680541,0.08532778356,0.2474881015,1
subject_20,trial_108,ɖʰ,t,-0.33682598139640063,0.04786680541,0.08532778356,0.2474881015,1
subject_21,trial_108,dʒʰ,d͡ʒ,0.24712070153297036,0.01668520578,0.1062291435,0.1239388795,1
subject_22,trial_108,dʒʰ,t͡ʃ,-0.37733617468342423,0.01668520578,0.1062291435,0.1239388795,1
subject_23,trial_108,ɡʰ,g,0.20193770667502553,0.01668520578,0.1062291435,0.1516694963,0
subject_24,trial_108,ɡʰ,k,-0.0727124218236351,0.01668520578,0.1062291435,0.1516694963,1
subject_25,trial_108,ɳ,n,0.5492078576776833,0.3817204301,0.125,-0.07661290323,1
subject_26,trial_108,ɳ,j,0.2444291323879403,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_108,ɽ,d,0.12725710405566082,0.0770609319,0.1326164875,0.1553166069,1
subject_28,trial_108,ɽ,ɾ,0.2471101917364366,0.0770609319,0.1326164875,0.1553166069,1
subject_29,trial_108,ʈ,t,0.13946378945940419,0.3817204301,0.1827956989,-0.08870967742,1
subject_30,trial_108,ʈ,d,-0.26259310553490134,0.3817204301,0.1827956989,-0.08870967742,1
subject_1,trial_109,bʰ,b,0.06164375342989683,0.01668520578,0.1062291435,0.1683644595,0
subject_2,trial_109,bʰ,d,-0.6645181151574386,0.01668520578,0.1062291435,0.1683644595,1
subject_3,trial_109,d̪ʰ,d,0.30192842822959615,0.2001093494,0.1550027337,0.2191323693,0
subject_4,trial_109,d̪ʰ,t,-0.1150148480679354,0.2001093494,0.1550027337,0.2191323693,0
subject_5,trial_109,ɖ,d,0.17257425311763763,0.3817204301,0.1693548387,0.03225806452,1
subject_6,trial_109,ɖ,t,-0.2767409040749045,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_109,ɖʰ,d,0.2015569242696454,0.04786680541,0.08532778356,0.2474881015,0
subject_8,trial_109,ɖʰ,t,-0.33717881374579045,0.04786680541,0.08532778356,0.2474881015,1
subject_9,trial_109,dʒʰ,d͡ʒ,0.24729024800320268,0.01668520578,0.1062291435,0.1239388795,1
subject_10,trial_109,dʒʰ,t͡ʃ,-0.3770511594450684,0.01668520578,0.1062291435,0.1239388795,1
subject_11,trial_109,ɡʰ,g,0.20193650408537955,0.01668520578,0.1062291435,0.1516694963,1
subject_12,trial_109,ɡʰ,k,-0.07236952405876235,0.01668520578,0.1062291435,0.1516694963,1
subject_13,trial_109,ɳ,n,0.5486722443540284,0.3817204301,0.125,-0.07661290323,0
subject_14,trial_109,ɳ,j,0.24496718310226173,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_109,ɽ,d,0.12703157034579948,0.0770609319,0.1326164875,0.1553166069,1
subject_16,trial_109,ɽ,ɾ,0.24765553191506415,0.0770609319,0.1326164875,0.1553166069,1
subject_17,trial_109,ʈ,t,0.139585227084153,0.3817204301,0.1827956989,-0.08870967742,1
subject_18,trial_109,ʈ,d,-0.26253458558085324,0.3817204301,0.1827956989,-0.08870967742,1
subject_19,trial_109,bʰ,b,0.061805019395634236,0.01668520578,0.1062291435,0.1683644595,1
subject_20,trial_109,bʰ,d,-0.6638610945124088,0.01668520578,0.1062291435,0.1683644595,0
subject_21,trial_109,d̪ʰ,d,0.30104498486379133,0.2001093494,0.1550027337,0.2191323693,1
subject_22,trial_109,d̪ʰ,t,-0.11489617005069538,0.2001093494,0.1550027337,0.2191323693,0
subject_23,trial_109,ɖ,d,0.17357619770790444,0.3817204301,0.1693548387,0.03225806452,1
subject_24,trial_109,ɖ,t,-0.27629876389698776,0.3817204301,0.1693548387,0.03225806452,1
subject_25,trial_109,ɖʰ,d,0.20155267709029737,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_109,ɖʰ,t,-0.3373287788572361,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_109,dʒʰ,d͡ʒ,0.2476673141026601,0.01668520578,0.1062291435,0.1239388795,1
subject_28,trial_109,dʒʰ,t͡ʃ,-0.37795579550309344,0.01668520578,0.1062291435,0.1239388795,1
subject_29,trial_109,ɡʰ,g,0.20146932405328274,0.01668520578,0.1062291435,0.1516694963,1
subject_30,trial_109,ɡʰ,k,-0.07183105873499751,0.01668520578,0.1062291435,0.1516694963,0
subject_1,trial_110,ɳ,n,0.5494458106048109,0.3817204301,0.125,-0.07661290323,0
subject_2,trial_110,ɳ,j,0.24436093031565145,0.3817204301,0.125,-0.07661290323,1
subject_3,trial_110,ɽ,d,0.1269560029314673,0.0770609319,0.1326164875,0.1553166069,1
subject_4,trial_110,ɽ,ɾ,0.24751832945791183,0.0770609319,0.1326164875,0.1553166069,1
subject_5,trial_110,ʈ,t,0.13978303995373903,0.3817204301,0.1827956989,-0.08870967742,0
subject_6,trial_110,ʈ,d,-0.2627516111820652,0.3817204301,0.1827956989,-0.08870967742,1
subject_7,trial_110,bʰ,b,0.062291832605398896,0.01668520578,0.1062291435,0.1683644595,0
subject_8,trial_110,bʰ,d,-0.664369962242516,0.01668520578,0.1062291435,0.1683644595,1
subject_9,trial_110,d̪ʰ,d,0.3016215221996416,0.2001093494,0.1550027337,0.2191323693,1
subject_10,trial_110,d̪ʰ,t,-0.11537146007618665,0.2001093494,0.1550027337,0.2191323693,1
subject_11,trial_110,ɖ,d,0.17272617688986466,0.3817204301,0.1693548387,0.03225806452,0
subject_12,trial_110,ɖ,t,-0.27620465812710765,0.3817204301,0.1693548387,0.03225806452,1
subject_13,trial_110,ɖʰ,d,0.20117055994562702,0.04786680541,0.08532778356,0.2474881015,0
subject_14,trial_110,ɖʰ,t,-0.3366129989637633,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_110,dʒʰ,d͡ʒ,0.247083975847318,0.01668520578,0.1062291435,0.1239388795,0
subject_16,trial_110,dʒʰ,t͡ʃ,-0.3778412080225186,0.01668520578,0.1062291435,0.1239388795,1
subject_17,trial_110,ɡʰ,g,0.2012646898095672,0.01668520578,0.1062291435,0.1516694963,0
subject_18,trial_110,ɡʰ,k,-0.07162611849398107,0.01668520578,0.1062291435,0.1516694963,1
subject_19,trial_110,ɳ,n,0.5483782604974398,0.3817204301,0.125,-0.07661290323,1
subject_20,trial_110,ɳ,j,0.24474497043151827,0.3817204301,0.125,-0.07661290323,0
subject_21,trial_110,ɽ,d,0.1269730412741965,0.0770609319,0.1326164875,0.1553166069,1
subject_22,trial_110,ɽ,ɾ,0.24709750560780167,0.0770609319,0.1326164875,0.1553166069,0
subject_23,trial_110,ʈ,t,0.1398530699196203,0.3817204301,0.1827956989,-0.08870967742,1
subject_24,trial_110,ʈ,d,-0.26197330421374126,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_110,bʰ,b,0.06223759213036269,0.01668520578,0.1062291435,0.1683644595,1
subject_26,trial_110,bʰ,d,-0.6642973122395484,0.01668520578,0.1062291435,0.1683644595,0
subject_27,trial_110,d̪ʰ,d,0.3013588716740717,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_110,d̪ʰ,t,-0.11494770067320004,0.2001093494,0.1550027337,0.2191323693,1
subject_29,trial_110,ɖ,d,0.17357763623415487,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_110,ɖ,t,-0.2768640593186924,0.3817204301,0.1693548387,0.03225806452,1
subject_1,trial_111,ɖʰ,d,0.20140418649978833,0.04786680541,0.08532778356,0.2474881015,1
subject_2,trial_111,ɖʰ,t,-0.3372032187976514,0.04786680541,0.08532778356,0.2474881015,1
subject_3,trial_111,dʒʰ,d͡ʒ,0.24725733016810492,0.01668520578,0.1062291435,0.1239388795,1
subject_4,trial_111,dʒʰ,t͡ʃ,-0.37731700749458985,0.01668520578,0.1062291435,0.1239388795,1
subject_5,trial_111,ɡʰ,g,0.20128105510530891,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_111,ɡʰ,k,-0.07264790274926215,0.01668520578,0.1062291435,0.1516694963,1
subject_7,trial_111,ɳ,n,0.5487707122392655,0.3817204301,0.125,-0.07661290323,1
subject_8,trial_111,ɳ,j,0.2450309836902325,0.3817204301,0.125,-0.07661290323,1
subject_9,trial_111,ɽ,d,0.12751557673083902,0.0770609319,0.1326164875,0.1553166069,0
subject_10,trial_111,ɽ,ɾ,0.2470153257748775,0.0770609319,0.1326164875,0.1553166069,1
subject_11,trial_111,ʈ,t,0.14052532767494455,0.3817204301,0.1827956989,-0.08870967742,1
subject_12,trial_111,ʈ,d,-0.262874288355065,0.3817204301,0.1827956989,-0.08870967742,0
subject_13,trial_111,bʰ,b,0.061312136918794065,0.01668520578,0.1062291435,0.1683644595,1
subject_14,trial_111,bʰ,d,-0.6638127601048818,0.01668520578,0.1062291435,0.1683644595,0
subject_15,trial_111,d̪ʰ,d,0.3022329575999637,0.2001093494,0.1550027337,0.2191323693,1
subject_16,trial_111,d̪ʰ,t,-0.11549045353294149,0.2001093494,0.1550027337,0.2191323693,0
subject_17,trial_111,ɖ,d,0.17357381328499868,0.3817204301,0.1693548387,0.03225806452,1
subject_18,trial_111,ɖ,t,-0.2765797151665175,0.3817204301,0.1693548387,0.03225806452,1
subject_19,trial_111,ɖʰ,d,0.2014528539057997,0.04786680541,0.08532778356,0.2474881015,1
subject_20,trial_111,ɖʰ,t,-0.33719975992987056,0.04786680541,0.08532778356,0.2474881015,1
subject_21,trial_111,dʒʰ,d͡ʒ,0.24760822800413815,0.01668520578,0.1062291435,0.1239388795,1
subject_22,trial_111,dʒʰ,t͡ʃ,-0.37758640962472423,0.01668520578,0.1062291435,0.1239388795,1
subject_23,trial_111,ɡʰ,g,0.20224728791566463,0.01668520578,0.1062291435,0.1516694963,1
subject_24,trial_111,ɡʰ,k,-0.07253972236054704,0.01668520578,0.1062291435,0.1516694963,1
subject_25,trial_111,ɳ,n,0.5491913828718179,0.3817204301,0.125,-0.07661290323,1
subject_26,trial_111,ɳ,j,0.2446264898564336,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_111,ɽ,d,0.1268368032421759,0.0770609319,0.1326164875,0.1553166069,1
subject_28,trial_111,ɽ,ɾ,0.24771404757394566,0.0770609319,0.1326164875,0.1553166069,1
subject_29,trial_111,ʈ,t,0.13953372974646522,0.3817204301,0.1827956989,-0.08870967742,1
subject_30,trial_111,ʈ,d,-0.26284729117953165,0.3817204301,0.1827956989,-0.08870967742,1
subject_1,trial_112,bʰ,b,0.06161105983920738,0.01668520578,0.1062291435,0.1683644595,0
subject_2,trial_112,bʰ,d,-0.664153583434215,0.01668520578,0.1062291435,0.1683644595,1
subject_3,trial_112,d̪ʰ,d,0.3010589699583125,0.2001093494,0.1550027337,0.2191323693,1
subject_4,trial_112,d̪ʰ,t,-0.1151866664742565,0.2001093494,0.1550027337,0.2191323693,1
subject_5,trial_112,ɖ,d,0.17287995779455634,0.3817204301,0.1693548387,0.03225806452,1
subject_6,trial_112,ɖ,t,-0.27687678284262957,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_112,ɖʰ,d,0.20141480906421216,0.04786680541,0.08532778356,0.2474881015,1
subject_8,trial_112,ɖʰ,t,-0.33650045890357466,0.04786680541,0.08532778356,0.2474881015,1
subject_9,trial_112,dʒʰ,d͡ʒ,0.2476830455387674,0.01668520578,0.1062291435,0.1239388795,1
subject_10,trial_112,dʒʰ,t͡ʃ,-0.3777080719392398,0.01668520578,0.1062291435,0.1239388795,1
subject_11,trial_112,ɡʰ,g,0.20193571009199962,0.01668520578,0.1062291435,0.1516694963,1
subject_12,trial_112,ɡʰ,k,-0.07201724021608695,0.01668520578,0.1062291435,0.1516694963,1
subject_13,trial_112,ɳ,n,0.5493500268217811,0.3817204301,0.125,-0.07661290323,1
subject_14,trial_112,ɳ,j,0.24468049811810674,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_112,ɽ,d,0.12785708304418536,0.0770609319,0.1326164875,0.1553166069,1
subject_16,trial_112,ɽ,ɾ,0.2468216858980909,0.0770609319,0.1326164875,0.1553166069,1
subject_17,trial_112,ʈ,t,0.13963908967505453,0.3817204301,0.1827956989,-0.08870967742,1
subject_18,trial_112,ʈ,d,-0.26297290260118383,0.3817204301,0.1827956989,-0.08870967742,0
subject_19,trial_112,bʰ,b,0.0613347252185677,0.01668520578,0.1062291435,0.1683644595,1
subject_20,trial_112,bʰ,d,-0.6637307072192339,0.01668520578,0.1062291435,0.1683644595,1
subject_21,trial_112,d̪ʰ,d,0.30204906271910265,0.2001093494,0.1550027337,0.2191323693,0
subject_22,trial_112,d̪ʰ,t,-0.11531597145669892,0.2001093494,0.1550027337,0.2191323693,1
subject_23,trial_112,ɖ,d,0.17338598780508147,0.3817204301,0.1693548387,0.03225806452,0
subject_24,trial_112,ɖ,t,-0.2769804573247181,0.3817204301,0.1693548387,0.03225806452,1
subject_25,trial_112,ɖʰ,d,0.20117574717972325,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_112,ɖʰ,t,-0.33736747601848216,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_112,dʒʰ,d͡ʒ,0.24686827709243744,0.01668520578,0.1062291435,0.1239388795,1
subject_28,trial_112,dʒʰ,t͡ʃ,-0.3781771333791898,0.01668520578,0.1062291435,0.1239388795,0
subject_29,trial_112,ɡʰ,g,0.20157190054768592,0.01668520578,0.1062291435,0.1516694963,0
subject_30,trial_112,ɡʰ,k,-0.07210291645402774,0.01668520578,0.1062291435,0.1516694963,1
subject_1,trial_113,ɳ,n,0.548552132601075,0.3817204301,0.125,-0.07661290323,1
subject_2,trial_113,ɳ,j,0.24426086691949936,0.3817204301,0.125,-0.07661290323,1
subject_3,trial_113,ɽ,d,0.12735937556082666,0.0770609319,0.1326164875,0.1553166069,0
subject_4,trial_113,ɽ,ɾ,0.24728801328611671,0.0770609319,0.1326164875,0.1553166069,0
subject_5,trial_113,ʈ,t,0.13996950999078586,0.3817204301,0.1827956989,-0.08870967742,1
subject_6,trial_113,ʈ,d,-0.2623001872721775,0.3817204301,0.1827956989,-0.08870967742,1
subject_7,trial_113,bʰ,b,0.061796006662048104,0.01668520578,0.1062291435,0.1683644595,1
subject_8,trial_113,bʰ,d,-0.6646812903650945,0.01668520578,0.1062291435,0.1683644595,1
subject_9,trial_113,d̪ʰ,d,0.30148502067718624,0.2001093494,0.1550027337,0.2191323693,0
subject_10,trial_113,d̪ʰ,t,-0.11471333681079357,0.2001093494,0.1550027337,0.2191323693,0
subject_11,trial_113,ɖ,d,0.17280487185155036,0.3817204301,0.1693548387,0.03225806452,1
subject_12,trial_113,ɖ,t,-0.2762243447310263,0.3817204301,0.1693548387,0.03225806452,0
subject_13,trial_113,ɖʰ,d,0.20190231808425757,0.04786680541,0.08532778356,0.2474881015,1
subject_14,trial_113,ɖʰ,t,-0.33670899201050525,0.04786680541,0.08532778356,0.2474881015,0
subject_15,trial_113,dʒʰ,d͡ʒ,0.24759110727093292,0.01668520578,0.1062291435,0.1239388795,1
subject_16,trial_113,dʒʰ,t͡ʃ,-0.3777537757462473,0.01668520578,0.1062291435,0.1239388795,0
subject_17,trial_113,ɡʰ,g,0.20140533588278936,0.01668520578,0.1062291435,0.1516694963,1
subject_18,trial_113,ɡʰ,k,-0.07188855202548891,0.01668520578,0.1062291435,0.1516694963,1
subject_19,trial_113,ɳ,n,0.5484707442246081,0.3817204301,0.125,-0.07661290323,1
subject_20,trial_113,ɳ,j,0.24425248801509336,0.3817204301,0.125,-0.07661290323,1
subject_21,trial_113,ɽ,d,0.12771718246553376,0.0770609319,0.1326164875,0.1553166069,1
subject_22,trial_113,ɽ,ɾ,0.24719710690544097,0.0770609319,0.1326164875,0.1553166069,1
subject_23,trial_113,ʈ,t,0.1397232099546051,0.3817204301,0.1827956989,-0.08870967742,1
subject_24,trial_113,ʈ,d,-0.26198571279744565,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_113,bʰ,b,0.062446346950646194,0.01668520578,0.1062291435,0.1683644595,1
subject_26,trial_113,bʰ,d,-0.6645557309196239,0.01668520578,0.1062291435,0.1683644595,1
subject_27,trial_113,d̪ʰ,d,0.3013484925357622,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_113,d̪ʰ,t,-0.11550511578912645,0.2001093494,0.1550027337,0.2191323693,0
subject_29,trial_113,ɖ,d,0.17319473626862275,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_113,ɖ,t,-0.276620533449945,0.3817204301,0.1693548387,0.03225806452,1
subject_1,trial_114,ɖʰ,d,0.2011429213519384,0.04786680541,0.08532778356,0.2474881015,1
subject_2,trial_114,ɖʰ,t,-0.3372886657346611,0.04786680541,0.08532778356,0.2474881015,1
subject_3,trial_114,dʒʰ,d͡ʒ,0.24754474178615138,0.01668520578,0.1062291435,0.1239388795,1
subject_4,trial_114,dʒʰ,t͡ʃ,-0.37771824532892795,0.01668520578,0.1062291435,0.1239388795,0
subject_5,trial_114,ɡʰ,g,0.2011736831318763,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_114,ɡʰ,k,-0.072098526903584,0.01668520578,0.1062291435,0.1516694963,1
subject_7,trial_114,ɳ,n,0.5491468186611013,0.3817204301,0.125,-0.07661290323,0
subject_8,trial_114,ɳ,j,0.24457229890978383,0.3817204301,0.125,-0.07661290323,0
subject_9,trial_114,ɽ,d,0.126996134691204,0.0770609319,0.1326164875,0.1553166069,1
subject_10,trial_114,ɽ,ɾ,0.2478944305533275,0.0770609319,0.1326164875,0.1553166069,1
subject_11,trial_114,ʈ,t,0.14028604091768399,0.3817204301,0.1827956989,-0.08870967742,1
subject_12,trial_114,ʈ,d,-0.2624245207821666,0.3817204301,0.1827956989,-0.08870967742,1
subject_13,trial_114,bʰ,b,0.06230009180896327,0.01668520578,0.1062291435,0.1683644595,1
subject_14,trial_114,bʰ,d,-0.663736710478822,0.01668520578,0.1062291435,0.1683644595,0
subject_15,trial_114,d̪ʰ,d,0.30125147145865455,0.2001093494,0.1550027337,0.2191323693,1
subject_16,trial_114,d̪ʰ,t,-0.11520091535425543,0.2001093494,0.1550027337,0.2191323693,1
subject_17,trial_114,ɖ,d,0.1725407913981657,0.3817204301,0.1693548387,0.03225806452,1
subject_18,trial_114,ɖ,t,-0.27613155263866945,0.3817204301,0.1693548387,0.03225806452,0
subject_19,trial_114,ɖʰ,d,0.20218830112537267,0.04786680541,0.08532778356,0.2474881015,1
subject_20,trial_114,ɖʰ,t,-0.3369278355509614,0.04786680541,0.08532778356,0.2474881015,1
subject_21,trial_114,dʒʰ,d͡ʒ,0.24784768530770315,0.01668520578,0.1062291435,0.1239388795,1
subject_22,trial_114,dʒʰ,t͡ʃ,-0.3772106242113398,0.01668520578,0.1062291435,0.1239388795,1
subject_23,trial_114,ɡʰ,g,0.2014709225746979,0.01668520578,0.1062291435,0.1516694963,1
subject_24,trial_114,ɡʰ,k,-0.07212080833014786,0.01668520578,0.1062291435,0.1516694963,1
subject_25,trial_114,ɳ,n,0.5485123184933962,0.3817204301,0.125,-0.07661290323,0
subject_26,trial_114,ɳ,j,0.24395021428024816,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_114,ɽ,d,0.12686812090629995,0.0770609319,0.1326164875,0.1553166069,1
subject_28,trial_114,ɽ,ɾ,0.24748043956921548,0.0770609319,0.1326164875,0.1553166069,1
subject_29,trial_114,ʈ,t,0.13999178857811972,0.3817204301,0.1827956989,-0.08870967742,1
subject_30,trial_114,ʈ,d,-0.2621844244124083,0.3817204301,0.1827956989,-0.08870967742,1
subject_1,trial_115,bʰ,b,0.06178838696668267,0.01668520578,0.1062291435,0.1683644595,1
subject_2,trial_115,bʰ,d,-0.6641994046434668,0.01668520578,0.1062291435,0.1683644595,0
subject_3,trial_115,d̪ʰ,d,0.3011802102241662,0.2001093494,0.1550027337,0.2191323693,1
subject_4,trial_115,d̪ʰ,t,-0.1148851559418699,0.2001093494,0.1550027337,0.2191323693,1
subject_5,trial_115,ɖ,d,0.173585114198802,0.3817204301,0.1693548387,0.03225806452,0
subject_6,trial_115,ɖ,t,-0.2771628028012784,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_115,ɖʰ,d,0.20179876008240402,0.04786680541,0.08532778356,0.2474881015,0
subject_8,trial_115,ɖʰ,t,-0.33650632110048206,0.04786680541,0.08532778356,0.2474881015,0
subject_9,trial_115,dʒʰ,d͡ʒ,0.24709358546908125,0.01668520578,0.1062291435,0.1239388795,0
subject_10,trial_115,dʒʰ,t͡ʃ,-0.3775915928553441,0.01668520578,0.1062291435,0.1239388795,1
subject_11,trial_115,ɡʰ,g,0.20197382892064647,0.01668520578,0.1062291435,0.1516694963,1
subject_12,trial_115,ɡʰ,k,-0.07261362306947573,0.01668520578,0.1062291435,0.1516694963,0
subject_13,trial_115,ɳ,n,0.5488221341515594,0.3817204301,0.125,-0.07661290323,0
subject_14,trial_115,ɳ,j,0.24393938583448949,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_115,ɽ,d,0.12673725278580844,0.0770609319,0.1326164875,0.1553166069,1
subject_16,trial_115,ɽ,ɾ,0.2469162284129031,0.0770609319,0.1326164875,0.1553166069,1
subject_17,trial_115,ʈ,t,0.1401840347525595,0.3817204301,0.1827956989,-0.08870967742,1
subject_18,trial_115,ʈ,d,-0.2618739707355103,0.3817204301,0.1827956989,-0.08870967742,1
subject_19,trial_115,bʰ,b,0.06204105697881773,0.01668520578,0.1062291435,0.1683644595,1
subject_20,trial_115,bʰ,d,-0.6643495598888864,0.01668520578,0.1062291435,0.1683644595,1
subject_21,trial_115,d̪ʰ,d,0.3017812965475951,0.2001093494,0.1550027337,0.2191323693,1
subject_22,trial_115,d̪ʰ,t,-0.11558017209037005,0.2001093494,0.1550027337,0.2191323693,1
subject_23,trial_115,ɖ,d,0.17308009418609546,0.3817204301,0.1693548387,0.03225806452,1
subject_24,trial_115,ɖ,t,-0.27639954554345175,0.3817204301,0.1693548387,0.03225806452,1
subject_25,trial_115,ɖʰ,d,0.20190530349045888,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_115,ɖʰ,t,-0.33725388638755427,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_115,dʒʰ,d͡ʒ,0.24688013606664835,0.01668520578,0.1062291435,0.1239388795,0
subject_28,trial_115,dʒʰ,t͡ʃ,-0.3775260062235059,0.01668520578,0.1062291435,0.1239388795,1
subject_29,trial_115,ɡʰ,g,0.20162144007926705,0.01668520578,0.1062291435,0.1516694963,0
subject_30,trial_115,ɡʰ,k,-0.07223347133273944,0.01668520578,0.1062291435,0.1516694963,0
subject_1,trial_116,ɳ,n,0.5491859246384987,0.3817204301,0.125,-0.07661290323,1
subject_2,trial_116,ɳ,j,0.24412828744376497,0.3817204301,0.125,-0.07661290323,1
subject_3,trial_116,ɽ,d,0.1272570905350922,0.0770609319,0.1326164875,0.1553166069,0
subject_4,trial_116,ɽ,ɾ,0.24675790687144844,0.0770609319,0.1326164875,0.1553166069,0
subject_5,trial_116,ʈ,t,0.1403532891394502,0.3817204301,0.1827956989,-0.08870967742,1
subject_6,trial_116,ʈ,d,-0.2619711516535556,0.3817204301,0.1827956989,-0.08870967742,1
subject_7,trial_116,bʰ,b,0.06177542738153011,0.01668520578,0.1062291435,0.1683644595,1
subject_8,trial_116,bʰ,d,-0.6648775360484516,0.01668520578,0.1062291435,0.1683644595,1
subject_9,trial_116,d̪ʰ,d,0.3012100153126751,0.2001093494,0.1550027337,0.2191323693,1
subject_10,trial_116,d̪ʰ,t,-0.11496294172270953,0.2001093494,0.1550027337,0.2191323693,1
subject_11,trial_116,ɖ,d,0.1732634010946098,0.3817204301,0.1693548387,0.03225806452,1
subject_12,trial_116,ɖ,t,-0.27720771785862464,0.3817204301,0.1693548387,0.03225806452,1
subject_13,trial_116,ɖʰ,d,0.20196695795750141,0.04786680541,0.08532778356,0.2474881015,1
subject_14,trial_116,ɖʰ,t,-0.33714461061261713,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_116,dʒʰ,d͡ʒ,0.24716160729915945,0.01668520578,0.1062291435,0.1239388795,1
