Econ,Glob,Loc,subject,trial,item,response_var
4,3,4,trial_89,subject_67,NA,0
5,3,4,trial_90,subject_67,NA,0
1,4,4,trial_91,subject_67,NA,0
2,4,4,trial_92,subject_67,NA,0
3,4,4,trial_93,subject_67,NA,0
4,4,4,trial_94,subject_67,NA,0
5,4,4,trial_95,subject_67,NA,0
1,5,4,trial_96,subject_67,NA,0
2,5,4,trial_97,subject_67,NA,0
3,5,4,trial_98,subject_67,NA,0
4,5,4,trial_99,subject_67,NA,0
5,5,4,trial_100,subject_67,NA,0
1,1,5,trial_101,subject_67,NA,0
2,1,5,trial_102,subject_67,NA,0
3,1,5,trial_103,subject_67,NA,0
4,1,5,trial_104,subject_67,NA,0
5,1,5,trial_105,subject_67,NA,0
1,2,5,trial_106,subject_67,NA,0
2,2,5,trial_107,subject_67,NA,0
3,2,5,trial_108,subject_67,NA,0
4,2,5,trial_109,subject_67,NA,0
5,2,5,trial_110,subject_67,NA,0
1,3,5,trial_111,subject_67,NA,0
2,3,5,trial_112,subject_67,NA,0
3,3,5,trial_113,subject_67,NA,0
4,3,5,trial_114,subject_67,NA,0
5,3,5,trial_115,subject_67,NA,0
1,4,5,trial_116,subject_67,NA,0
2,4,5,trial_117,subject_67,NA,0
3,4,5,trial_118,subject_67,NA,0
4,4,5,trial_119,subject_67,NA,0
5,4,5,trial_120,subject_67,NA,0
1,5,5,trial_121,subject_67,NA,0
2,5,5,trial_122,subject_67,NA,0
3,5,5,trial_123,subject_67,NA,0
4,5,5,trial_124,subject_67,NA,0
5,5,5,trial_125,subject_67,NA,0
1,1,1,trial_1,subject_68,NA,1
2,1,1,trial_2,subject_68,NA,1
3,1,1,trial_3,subject_68,NA,1
4,1,1,trial_4,subject_68,NA,1
5,1,1,trial_5,subject_68,NA,1
1,2,1,trial_6,subject_68,NA,0
2,2,1,trial_7,subject_68,NA,1
3,2,1,trial_8,subject_68,NA,0
4,2,1,trial_9,subject_68,NA,0
5,2,1,trial_10,subject_68,NA,0
1,3,1,trial_11,subject_68,NA,0
2,3,1,trial_12,subject_68,NA,0
3,3,1,trial_13,subject_68,NA,0
4,3,1,trial_14,subject_68,NA,0
5,3,1,trial_15,subject_68,NA,0
1,4,1,trial_16,subject_68,NA,0
2,4,1,trial_17,subject_68,NA,0
3,4,1,trial_18,subject_68,NA,0
4,4,1,trial_19,subject_68,NA,0
5,4,1,trial_20,subject_68,NA,0
1,5,1,trial_21,subject_68,NA,0
2,5,1,trial_22,subject_68,NA,0
3,5,1,trial_23,subject_68,NA,0
4,5,1,trial_24,subject_68,NA,0
5,5,1,trial_25,subject_68,NA,0
1,1,2,trial_26,subject_68,NA,0
2,1,2,trial_27,subject_68,NA,0
3,1,2,trial_28,subject_68,NA,1
4,1,2,trial_29,subject_68,NA,0
5,1,2,trial_30,subject_68,NA,0
1,2,2,trial_31,subject_68,NA,0
2,2,2,trial_32,subject_68,NA,0
3,2,2,trial_33,subject_68,NA,0
4,2,2,trial_34,subject_68,NA,0
5,2,2,trial_35,subject_68,NA,0
1,3,2,trial_36,subject_68,NA,0
2,3,2,trial_37,subject_68,NA,0
3,3,2,trial_38,subject_68,NA,0
4,3,2,trial_39,subject_68,NA,0
5,3,2,trial_40,subject_68,NA,0
1,4,2,trial_41,subject_68,NA,0
2,4,2,trial_42,subject_68,NA,0
3,4,2,trial_43,subject_68,NA,0
4,4,2,trial_44,subject_68,NA,0
5,4,2,trial_45,subject_68,NA,0
1,5,2,trial_46,subject_68,NA,0
2,5,2,trial_47,subject_68,NA,0
3,5,2,trial_48,subject_68,NA,0
4,5,2,trial_49,subject_68,NA,0
5,5,2,trial_50,subject_68,NA,0
1,1,3,trial_51,subject_68,NA,0
2,1,3,trial_52,subject_68,NA,0
3,1,3,trial_53,subject_68,NA,0
4,1,3,trial_54,subject_68,NA,0
5,1,3,trial_55,subject_68,NA,0
1,2,3,trial_56,subject_68,NA,0
2,2,3,trial_57,subject_68,NA,0
3,2,3,trial_58,subject_68,NA,0
4,2,3,trial_59,subject_68,NA,0
5,2,3,trial_60,subject_68,NA,0
1,3,3,trial_61,subject_68,NA,0
2,3,3,trial_62,subject_68,NA,0
3,3,3,trial_63,subject_68,NA,0
4,3,3,trial_64,subject_68,NA,0
5,3,3,trial_65,subject_68,NA,0
1,4,3,trial_66,subject_68,NA,0
2,4,3,trial_67,subject_68,NA,0
3,4,3,trial_68,subject_68,NA,0
4,4,3,trial_69,subject_68,NA,0
5,4,3,trial_70,subject_68,NA,0
1,5,3,trial_71,subject_68,NA,0
2,5,3,trial_72,subject_68,NA,0
3,5,3,trial_73,subject_68,NA,0
4,5,3,trial_74,subject_68,NA,0
5,5,3,trial_75,subject_68,NA,0
1,1,4,trial_76,subject_68,NA,0
2,1,4,trial_77,subject_68,NA,0
3,1,4,trial_78,subject_68,NA,0
4,1,4,trial_79,subject_68,NA,0
5,1,4,trial_80,subject_68,NA,0
1,2,4,trial_81,subject_68,NA,0
2,2,4,trial_82,subject_68,NA,0
3,2,4,trial_83,subject_68,NA,0
4,2,4,trial_84,subject_68,NA,0
5,2,4,trial_85,subject_68,NA,0
1,3,4,trial_86,subject_68,NA,0
2,3,4,trial_87,subject_68,NA,0
3,3,4,trial_88,subject_68,NA,0
4,3,4,trial_89,subject_68,NA,0
5,3,4,trial_90,subject_68,NA,0
1,4,4,trial_91,subject_68,NA,0
2,4,4,trial_92,subject_68,NA,0
3,4,4,trial_93,subject_68,NA,0
4,4,4,trial_94,subject_68,NA,0
5,4,4,trial_95,subject_68,NA,0
1,5,4,trial_96,subject_68,NA,0
2,5,4,trial_97,subject_68,NA,0
3,5,4,trial_98,subject_68,NA,0
4,5,4,trial_99,subject_68,NA,0
5,5,4,trial_100,subject_68,NA,0
1,1,5,trial_101,subject_68,NA,0
2,1,5,trial_102,subject_68,NA,0
3,1,5,trial_103,subject_68,NA,0
4,1,5,trial_104,subject_68,NA,0
5,1,5,trial_105,subject_68,NA,0
1,2,5,trial_106,subject_68,NA,0
2,2,5,trial_107,subject_68,NA,0
3,2,5,trial_108,subject_68,NA,0
4,2,5,trial_109,subject_68,NA,0
5,2,5,trial_110,subject_68,NA,0
1,3,5,trial_111,subject_68,NA,0
2,3,5,trial_112,subject_68,NA,0
3,3,5,trial_113,subject_68,NA,0
4,3,5,trial_114,subject_68,NA,0
5,3,5,trial_115,subject_68,NA,0
1,4,5,trial_116,subject_68,NA,0
2,4,5,trial_117,subject_68,NA,0
3,4,5,trial_118,subject_68,NA,0
4,4,5,trial_119,subject_68,NA,0
5,4,5,trial_120,subject_68,NA,0
1,5,5,trial_121,subject_68,NA,0
2,5,5,trial_122,subject_68,NA,0
3,5,5,trial_123,subject_68,NA,0
4,5,5,trial_124,subject_68,NA,0
5,5,5,trial_125,subject_68,NA,0
1,1,1,trial_1,subject_69,NA,1
2,1,1,trial_2,subject_69,NA,1
3,1,1,trial_3,subject_69,NA,0
4,1,1,trial_4,subject_69,NA,0
5,1,1,trial_5,subject_69,NA,1
1,2,1,trial_6,subject_69,NA,0
2,2,1,trial_7,subject_69,NA,0
3,2,1,trial_8,subject_69,NA,0
4,2,1,trial_9,subject_69,NA,0
5,2,1,trial_10,subject_69,NA,0
1,3,1,trial_11,subject_69,NA,0
2,3,1,trial_12,subject_69,NA,0
3,3,1,trial_13,subject_69,NA,0
4,3,1,trial_14,subject_69,NA,0
5,3,1,trial_15,subject_69,NA,0
1,4,1,trial_16,subject_69,NA,0
2,4,1,trial_17,subject_69,NA,0
3,4,1,trial_18,subject_69,NA,0
4,4,1,trial_19,subject_69,NA,0
5,4,1,trial_20,subject_69,NA,0
1,5,1,trial_21,subject_69,NA,0
2,5,1,trial_22,subject_69,NA,0
3,5,1,trial_23,subject_69,NA,0
4,5,1,trial_24,subject_69,NA,0
5,5,1,trial_25,subject_69,NA,0
1,1,2,trial_26,subject_69,NA,0
2,1,2,trial_27,subject_69,NA,1
3,1,2,trial_28,subject_69,NA,0
4,1,2,trial_29,subject_69,NA,0
5,1,2,trial_30,subject_69,NA,0
1,2,2,trial_31,subject_69,NA,0
2,2,2,trial_32,subject_69,NA,0
3,2,2,trial_33,subject_69,NA,0
4,2,2,trial_34,subject_69,NA,0
5,2,2,trial_35,subject_69,NA,0
1,3,2,trial_36,subject_69,NA,0
2,3,2,trial_37,subject_69,NA,0
3,3,2,trial_38,subject_69,NA,0
4,3,2,trial_39,subject_69,NA,0
5,3,2,trial_40,subject_69,NA,0
1,4,2,trial_41,subject_69,NA,0
2,4,2,trial_42,subject_69,NA,0
3,4,2,trial_43,subject_69,NA,0
4,4,2,trial_44,subject_69,NA,0
5,4,2,trial_45,subject_69,NA,0
1,5,2,trial_46,subject_69,NA,0
2,5,2,trial_47,subject_69,NA,0
3,5,2,trial_48,subject_69,NA,0
4,5,2,trial_49,subject_69,NA,0
5,5,2,trial_50,subject_69,NA,0
1,1,3,trial_51,subject_69,NA,0
2,1,3,trial_52,subject_69,NA,0
3,1,3,trial_53,subject_69,NA,0
4,1,3,trial_54,subject_69,NA,0
5,1,3,trial_55,subject_69,NA,0
1,2,3,trial_56,subject_69,NA,0
2,2,3,trial_57,subject_69,NA,0
3,2,3,trial_58,subject_69,NA,0
4,2,3,trial_59,subject_69,NA,0
5,2,3,trial_60,subject_69,NA,0
1,3,3,trial_61,subject_69,NA,0
2,3,3,trial_62,subject_69,NA,0
3,3,3,trial_63,subject_69,NA,0
4,3,3,trial_64,subject_69,NA,0
5,3,3,trial_65,subject_69,NA,0
1,4,3,trial_66,subject_69,NA,0
2,4,3,trial_67,subject_69,NA,0
3,4,3,trial_68,subject_69,NA,0
4,4,3,trial_69,subject_69,NA,0
5,4,3,trial_70,subject_69,NA,0
1,5,3,trial_71,subject_69,NA,0
2,5,3,trial_72,subject_69,NA,0
3,5,3,trial_73,subject_69,NA,0
4,5,3,trial_74,subject_69,NA,0
5,5,3,trial_75,subject_69,NA,0
1,1,4,trial_76,subject_69,NA,0
2,1,4,trial_77,subject_69,NA,0
3,1,4,trial_78,subject_69,NA,0
4,1,4,trial_79,subject_69,NA,0
5,1,4,trial_80,subject_69,NA,0
1,2,4,trial_81,subject_69,NA,0
2,2,4,trial_82,subject_69,NA,0
3,2,4,trial_83,subject_69,NA,0
4,2,4,trial_84,subject_69,NA,0
5,2,4,trial_85,subject_69,NA,0
1,3,4,trial_86,subject_69,NA,0
2,3,4,trial_87,subject_69,NA,0
3,3,4,trial_88,subject_69,NA,0
4,3,4,trial_89,subject_69,NA,0
5,3,4,trial_90,subject_69,NA,0
1,4,4,trial_91,subject_69,NA,0
2,4,4,trial_92,subject_69,NA,0
3,4,4,trial_93,subject_69,NA,0
4,4,4,trial_94,subject_69,NA,0
5,4,4,trial_95,subject_69,NA,0
1,5,4,trial_96,subject_69,NA,0
2,5,4,trial_97,subject_69,NA,0
3,5,4,trial_98,subject_69,NA,0
4,5,4,trial_99,subject_69,NA,0
5,5,4,trial_100,subject_69,NA,0
1,1,5,trial_101,subject_69,NA,0
2,1,5,trial_102,subject_69,NA,0
3,1,5,trial_103,subject_69,NA,0
4,1,5,trial_104,subject_69,NA,0
5,1,5,trial_105,subject_69,NA,0
1,2,5,trial_106,subject_69,NA,0
2,2,5,trial_107,subject_69,NA,0
3,2,5,trial_108,subject_69,NA,0
4,2,5,trial_109,subject_69,NA,0
5,2,5,trial_110,subject_69,NA,0
1,3,5,trial_111,subject_69,NA,0
2,3,5,trial_112,subject_69,NA,0
3,3,5,trial_113,subject_69,NA,0
4,3,5,trial_114,subject_69,NA,0
5,3,5,trial_115,subject_69,NA,0
1,4,5,trial_116,subject_69,NA,0
2,4,5,trial_117,subject_69,NA,0
3,4,5,trial_118,subject_69,NA,0
4,4,5,trial_119,subject_69,NA,0
5,4,5,trial_120,subject_69,NA,0
1,5,5,trial_121,subject_69,NA,0
2,5,5,trial_122,subject_69,NA,0
3,5,5,trial_123,subject_69,NA,0
4,5,5,trial_124,subject_69,NA,0
5,5,5,trial_125,subject_69,NA,0
1,1,1,trial_1,subject_70,NA,1
2,1,1,trial_2,subject_70,NA,0
3,1,1,trial_3,subject_70,NA,0
4,1,1,trial_4,subject_70,NA,1
5,1,1,trial_5,subject_70,NA,1
1,2,1,trial_6,subject_70,NA,0
2,2,1,trial_7,subject_70,NA,0
3,2,1,trial_8,subject_70,NA,0
4,2,1,trial_9,subject_70,NA,1
5,2,1,trial_10,subject_70,NA,0
1,3,1,trial_11,subject_70,NA,0
2,3,1,trial_12,subject_70,NA,0
3,3,1,trial_13,subject_70,NA,0
4,3,1,trial_14,subject_70,NA,0
5,3,1,trial_15,subject_70,NA,0
1,4,1,trial_16,subject_70,NA,0
2,4,1,trial_17,subject_70,NA,0
3,4,1,trial_18,subject_70,NA,0
4,4,1,trial_19,subject_70,NA,0
5,4,1,trial_20,subject_70,NA,0
1,5,1,trial_21,subject_70,NA,0
2,5,1,trial_22,subject_70,NA,0
3,5,1,trial_23,subject_70,NA,0
4,5,1,trial_24,subject_70,NA,0
5,5,1,trial_25,subject_70,NA,0
1,1,2,trial_26,subject_70,NA,1
2,1,2,trial_27,subject_70,NA,0
3,1,2,trial_28,subject_70,NA,1
4,1,2,trial_29,subject_70,NA,0
5,1,2,trial_30,subject_70,NA,0
1,2,2,trial_31,subject_70,NA,0
2,2,2,trial_32,subject_70,NA,0
3,2,2,trial_33,subject_70,NA,0
4,2,2,trial_34,subject_70,NA,0
5,2,2,trial_35,subject_70,NA,0
1,3,2,trial_36,subject_70,NA,0
2,3,2,trial_37,subject_70,NA,0
3,3,2,trial_38,subject_70,NA,0
4,3,2,trial_39,subject_70,NA,0
5,3,2,trial_40,subject_70,NA,0
1,4,2,trial_41,subject_70,NA,0
2,4,2,trial_42,subject_70,NA,0
3,4,2,trial_43,subject_70,NA,0
4,4,2,trial_44,subject_70,NA,0
5,4,2,trial_45,subject_70,NA,0
1,5,2,trial_46,subject_70,NA,0
2,5,2,trial_47,subject_70,NA,0
3,5,2,trial_48,subject_70,NA,0
4,5,2,trial_49,subject_70,NA,0
5,5,2,trial_50,subject_70,NA,0
1,1,3,trial_51,subject_70,NA,0
2,1,3,trial_52,subject_70,NA,0
3,1,3,trial_53,subject_70,NA,0
4,1,3,trial_54,subject_70,NA,0
5,1,3,trial_55,subject_70,NA,0
1,2,3,trial_56,subject_70,NA,0
2,2,3,trial_57,subject_70,NA,0
3,2,3,trial_58,subject_70,NA,0
4,2,3,trial_59,subject_70,NA,0
5,2,3,trial_60,subject_70,NA,0
1,3,3,trial_61,subject_70,NA,0
2,3,3,trial_62,subject_70,NA,0
3,3,3,trial_63,subject_70,NA,0
4,3,3,trial_64,subject_70,NA,0
5,3,3,trial_65,subject_70,NA,0
1,4,3,trial_66,subject_70,NA,0
2,4,3,trial_67,subject_70,NA,0
3,4,3,trial_68,subject_70,NA,0
4,4,3,trial_69,subject_70,NA,0
5,4,3,trial_70,subject_70,NA,0
1,5,3,trial_71,subject_70,NA,0
2,5,3,trial_72,subject_70,NA,0
3,5,3,trial_73,subject_70,NA,0
4,5,3,trial_74,subject_70,NA,0
5,5,3,trial_75,subject_70,NA,0
1,1,4,trial_76,subject_70,NA,0
2,1,4,trial_77,subject_70,NA,0
3,1,4,trial_78,subject_70,NA,0
4,1,4,trial_79,subject_70,NA,1
5,1,4,trial_80,subject_70,NA,0
1,2,4,trial_81,subject_70,NA,0
2,2,4,trial_82,subject_70,NA,0
3,2,4,trial_83,subject_70,NA,0
4,2,4,trial_84,subject_70,NA,0
5,2,4,trial_85,subject_70,NA,0
1,3,4,trial_86,subject_70,NA,0
2,3,4,trial_87,subject_70,NA,0
3,3,4,trial_88,subject_70,NA,0
4,3,4,trial_89,subject_70,NA,0
5,3,4,trial_90,subject_70,NA,0
1,4,4,trial_91,subject_70,NA,0
2,4,4,trial_92,subject_70,NA,0
3,4,4,trial_93,subject_70,NA,0
4,4,4,trial_94,subject_70,NA,0
5,4,4,trial_95,subject_70,NA,0
1,5,4,trial_96,subject_70,NA,0
2,5,4,trial_97,subject_70,NA,0
3,5,4,trial_98,subject_70,NA,0
4,5,4,trial_99,subject_70,NA,0
5,5,4,trial_100,subject_70,NA,0
1,1,5,trial_101,subject_70,NA,0
2,1,5,trial_102,subject_70,NA,0
3,1,5,trial_103,subject_70,NA,0
4,1,5,trial_104,subject_70,NA,0
5,1,5,trial_105,subject_70,NA,0
1,2,5,trial_106,subject_70,NA,0
2,2,5,trial_107,subject_70,NA,0
3,2,5,trial_108,subject_70,NA,0
4,2,5,trial_109,subject_70,NA,0
5,2,5,trial_110,subject_70,NA,0
1,3,5,trial_111,subject_70,NA,0
2,3,5,trial_112,subject_70,NA,0
3,3,5,trial_113,subject_70,NA,0
4,3,5,trial_114,subject_70,NA,0
5,3,5,trial_115,subject_70,NA,0
1,4,5,trial_116,subject_70,NA,0
2,4,5,trial_117,subject_70,NA,0
3,4,5,trial_118,subject_70,NA,0
4,4,5,trial_119,subject_70,NA,0
5,4,5,trial_120,subject_70,NA,0
1,5,5,trial_121,subject_70,NA,0
2,5,5,trial_122,subject_70,NA,0
3,5,5,trial_123,subject_70,NA,0
4,5,5,trial_124,subject_70,NA,0
5,5,5,trial_125,subject_70,NA,0
1,1,1,trial_1,subject_71,NA,0
2,1,1,trial_2,subject_71,NA,0
3,1,1,trial_3,subject_71,NA,0
4,1,1,trial_4,subject_71,NA,0
5,1,1,trial_5,subject_71,NA,1
1,2,1,trial_6,subject_71,NA,0
2,2,1,trial_7,subject_71,NA,0
3,2,1,trial_8,subject_71,NA,1
4,2,1,trial_9,subject_71,NA,0
5,2,1,trial_10,subject_71,NA,0
1,3,1,trial_11,subject_71,NA,0
2,3,1,trial_12,subject_71,NA,0
3,3,1,trial_13,subject_71,NA,0
4,3,1,trial_14,subject_71,NA,0
5,3,1,trial_15,subject_71,NA,0
1,4,1,trial_16,subject_71,NA,0
2,4,1,trial_17,subject_71,NA,0
3,4,1,trial_18,subject_71,NA,0
4,4,1,trial_19,subject_71,NA,0
5,4,1,trial_20,subject_71,NA,0
1,5,1,trial_21,subject_71,NA,0
2,5,1,trial_22,subject_71,NA,0
3,5,1,trial_23,subject_71,NA,0
4,5,1,trial_24,subject_71,NA,0
5,5,1,trial_25,subject_71,NA,0
1,1,2,trial_26,subject_71,NA,1
2,1,2,trial_27,subject_71,NA,0
3,1,2,trial_28,subject_71,NA,1
4,1,2,trial_29,subject_71,NA,0
5,1,2,trial_30,subject_71,NA,0
1,2,2,trial_31,subject_71,NA,0
2,2,2,trial_32,subject_71,NA,0
3,2,2,trial_33,subject_71,NA,0
4,2,2,trial_34,subject_71,NA,0
5,2,2,trial_35,subject_71,NA,0
1,3,2,trial_36,subject_71,NA,0
2,3,2,trial_37,subject_71,NA,0
3,3,2,trial_38,subject_71,NA,0
4,3,2,trial_39,subject_71,NA,0
5,3,2,trial_40,subject_71,NA,0
1,4,2,trial_41,subject_71,NA,0
2,4,2,trial_42,subject_71,NA,0
3,4,2,trial_43,subject_71,NA,0
4,4,2,trial_44,subject_71,NA,0
5,4,2,trial_45,subject_71,NA,0
1,5,2,trial_46,subject_71,NA,0
2,5,2,trial_47,subject_71,NA,0
3,5,2,trial_48,subject_71,NA,0
4,5,2,trial_49,subject_71,NA,0
5,5,2,trial_50,subject_71,NA,0
1,1,3,trial_51,subject_71,NA,0
2,1,3,trial_52,subject_71,NA,0
3,1,3,trial_53,subject_71,NA,0
4,1,3,trial_54,subject_71,NA,0
5,1,3,trial_55,subject_71,NA,0
1,2,3,trial_56,subject_71,NA,0
2,2,3,trial_57,subject_71,NA,0
3,2,3,trial_58,subject_71,NA,0
4,2,3,trial_59,subject_71,NA,0
5,2,3,trial_60,subject_71,NA,0
1,3,3,trial_61,subject_71,NA,0
2,3,3,trial_62,subject_71,NA,0
3,3,3,trial_63,subject_71,NA,0
4,3,3,trial_64,subject_71,NA,0
5,3,3,trial_65,subject_71,NA,0
1,4,3,trial_66,subject_71,NA,0
2,4,3,trial_67,subject_71,NA,0
3,4,3,trial_68,subject_71,NA,0
4,4,3,trial_69,subject_71,NA,0
5,4,3,trial_70,subject_71,NA,0
1,5,3,trial_71,subject_71,NA,0
2,5,3,trial_72,subject_71,NA,0
3,5,3,trial_73,subject_71,NA,0
4,5,3,trial_74,subject_71,NA,0
5,5,3,trial_75,subject_71,NA,0
1,1,4,trial_76,subject_71,NA,0
2,1,4,trial_77,subject_71,NA,0
3,1,4,trial_78,subject_71,NA,0
4,1,4,trial_79,subject_71,NA,0
5,1,4,trial_80,subject_71,NA,0
1,2,4,trial_81,subject_71,NA,0
2,2,4,trial_82,subject_71,NA,0
3,2,4,trial_83,subject_71,NA,0
4,2,4,trial_84,subject_71,NA,0
5,2,4,trial_85,subject_71,NA,0
1,3,4,trial_86,subject_71,NA,0
2,3,4,trial_87,subject_71,NA,0
3,3,4,trial_88,subject_71,NA,0
4,3,4,trial_89,subject_71,NA,0
5,3,4,trial_90,subject_71,NA,0
1,4,4,trial_91,subject_71,NA,0
2,4,4,trial_92,subject_71,NA,0
3,4,4,trial_93,subject_71,NA,0
4,4,4,trial_94,subject_71,NA,0
5,4,4,trial_95,subject_71,NA,0
1,5,4,trial_96,subject_71,NA,0
2,5,4,trial_97,subject_71,NA,0
3,5,4,trial_98,subject_71,NA,0
4,5,4,trial_99,subject_71,NA,0
5,5,4,trial_100,subject_71,NA,0
1,1,5,trial_101,subject_71,NA,0
2,1,5,trial_102,subject_71,NA,0
3,1,5,trial_103,subject_71,NA,0
4,1,5,trial_104,subject_71,NA,0
5,1,5,trial_105,subject_71,NA,0
1,2,5,trial_106,subject_71,NA,0
2,2,5,trial_107,subject_71,NA,0
3,2,5,trial_108,subject_71,NA,0
4,2,5,trial_109,subject_71,NA,0
5,2,5,trial_110,subject_71,NA,0
1,3,5,trial_111,subject_71,NA,0
2,3,5,trial_112,subject_71,NA,0
3,3,5,trial_113,subject_71,NA,0
4,3,5,trial_114,subject_71,NA,0
5,3,5,trial_115,subject_71,NA,0
1,4,5,trial_116,subject_71,NA,0
2,4,5,trial_117,subject_71,NA,0
3,4,5,trial_118,subject_71,NA,0
4,4,5,trial_119,subject_71,NA,0
5,4,5,trial_120,subject_71,NA,0
1,5,5,trial_121,subject_71,NA,0
2,5,5,trial_122,subject_71,NA,0
3,5,5,trial_123,subject_71,NA,0
4,5,5,trial_124,subject_71,NA,0
5,5,5,trial_125,subject_71,NA,0
1,1,1,trial_1,subject_72,NA,1
2,1,1,trial_2,subject_72,NA,0
3,1,1,trial_3,subject_72,NA,0
4,1,1,trial_4,subject_72,NA,0
5,1,1,trial_5,subject_72,NA,0
1,2,1,trial_6,subject_72,NA,1
2,2,1,trial_7,subject_72,NA,0
3,2,1,trial_8,subject_72,NA,0
4,2,1,trial_9,subject_72,NA,0
5,2,1,trial_10,subject_72,NA,0
1,3,1,trial_11,subject_72,NA,0
2,3,1,trial_12,subject_72,NA,0
3,3,1,trial_13,subject_72,NA,0
4,3,1,trial_14,subject_72,NA,0
5,3,1,trial_15,subject_72,NA,0
1,4,1,trial_16,subject_72,NA,0
2,4,1,trial_17,subject_72,NA,0
3,4,1,trial_18,subject_72,NA,0
4,4,1,trial_19,subject_72,NA,0
5,4,1,trial_20,subject_72,NA,0
1,5,1,trial_21,subject_72,NA,0
2,5,1,trial_22,subject_72,NA,0
3,5,1,trial_23,subject_72,NA,0
4,5,1,trial_24,subject_72,NA,0
5,5,1,trial_25,subject_72,NA,0
1,1,2,trial_26,subject_72,NA,0
2,1,2,trial_27,subject_72,NA,0
3,1,2,trial_28,subject_72,NA,0
4,1,2,trial_29,subject_72,NA,0
5,1,2,trial_30,subject_72,NA,0
1,2,2,trial_31,subject_72,NA,0
2,2,2,trial_32,subject_72,NA,0
3,2,2,trial_33,subject_72,NA,0
4,2,2,trial_34,subject_72,NA,0
5,2,2,trial_35,subject_72,NA,0
1,3,2,trial_36,subject_72,NA,0
2,3,2,trial_37,subject_72,NA,0
3,3,2,trial_38,subject_72,NA,0
4,3,2,trial_39,subject_72,NA,0
5,3,2,trial_40,subject_72,NA,0
1,4,2,trial_41,subject_72,NA,0
2,4,2,trial_42,subject_72,NA,0
3,4,2,trial_43,subject_72,NA,0
4,4,2,trial_44,subject_72,NA,0
5,4,2,trial_45,subject_72,NA,0
1,5,2,trial_46,subject_72,NA,0
2,5,2,trial_47,subject_72,NA,0
3,5,2,trial_48,subject_72,NA,0
4,5,2,trial_49,subject_72,NA,0
5,5,2,trial_50,subject_72,NA,0
1,1,3,trial_51,subject_72,NA,0
2,1,3,trial_52,subject_72,NA,0
3,1,3,trial_53,subject_72,NA,0
4,1,3,trial_54,subject_72,NA,0
5,1,3,trial_55,subject_72,NA,0
1,2,3,trial_56,subject_72,NA,0
2,2,3,trial_57,subject_72,NA,0
3,2,3,trial_58,subject_72,NA,0
4,2,3,trial_59,subject_72,NA,1
5,2,3,trial_60,subject_72,NA,0
1,3,3,trial_61,subject_72,NA,0
2,3,3,trial_62,subject_72,NA,0
3,3,3,trial_63,subject_72,NA,0
4,3,3,trial_64,subject_72,NA,0
5,3,3,trial_65,subject_72,NA,0
1,4,3,trial_66,subject_72,NA,0
2,4,3,trial_67,subject_72,NA,0
3,4,3,trial_68,subject_72,NA,0
4,4,3,trial_69,subject_72,NA,0
5,4,3,trial_70,subject_72,NA,0
1,5,3,trial_71,subject_72,NA,0
2,5,3,trial_72,subject_72,NA,0
3,5,3,trial_73,subject_72,NA,0
4,5,3,trial_74,subject_72,NA,0
5,5,3,trial_75,subject_72,NA,0
1,1,4,trial_76,subject_72,NA,0
2,1,4,trial_77,subject_72,NA,0
3,1,4,trial_78,subject_72,NA,0
4,1,4,trial_79,subject_72,NA,0
5,1,4,trial_80,subject_72,NA,0
1,2,4,trial_81,subject_72,NA,0
2,2,4,trial_82,subject_72,NA,0
3,2,4,trial_83,subject_72,NA,0
4,2,4,trial_84,subject_72,NA,0
5,2,4,trial_85,subject_72,NA,0
1,3,4,trial_86,subject_72,NA,0
2,3,4,trial_87,subject_72,NA,0
3,3,4,trial_88,subject_72,NA,0
4,3,4,trial_89,subject_72,NA,0
5,3,4,trial_90,subject_72,NA,0
1,4,4,trial_91,subject_72,NA,0
2,4,4,trial_92,subject_72,NA,0
3,4,4,trial_93,subject_72,NA,0
4,4,4,trial_94,subject_72,NA,0
5,4,4,trial_95,subject_72,NA,0
1,5,4,trial_96,subject_72,NA,0
2,5,4,trial_97,subject_72,NA,0
3,5,4,trial_98,subject_72,NA,0
4,5,4,trial_99,subject_72,NA,0
5,5,4,trial_100,subject_72,NA,0
1,1,5,trial_101,subject_72,NA,0
2,1,5,trial_102,subject_72,NA,0
3,1,5,trial_103,subject_72,NA,0
4,1,5,trial_104,subject_72,NA,0
5,1,5,trial_105,subject_72,NA,0
1,2,5,trial_106,subject_72,NA,0
2,2,5,trial_107,subject_72,NA,0
3,2,5,trial_108,subject_72,NA,0
4,2,5,trial_109,subject_72,NA,0
5,2,5,trial_110,subject_72,NA,0
1,3,5,trial_111,subject_72,NA,0
2,3,5,trial_112,subject_72,NA,0
3,3,5,trial_113,subject_72,NA,0
4,3,5,trial_114,subject_72,NA,0
5,3,5,trial_115,subject_72,NA,0
1,4,5,trial_116,subject_72,NA,0
2,4,5,trial_117,subject_72,NA,0
3,4,5,trial_118,subject_72,NA,0
4,4,5,trial_119,subject_72,NA,0
5,4,5,trial_120,subject_72,NA,0
1,5,5,trial_121,subject_72,NA,0
2,5,5,trial_122,subject_72,NA,0
3,5,5,trial_123,subject_72,NA,0
4,5,5,trial_124,subject_72,NA,0
5,5,5,trial_125,subject_72,NA,0
1,1,1,trial_1,subject_73,NA,1
2,1,1,trial_2,subject_73,NA,0
3,1,1,trial_3,subject_73,NA,0
