subject,trial,Phone_NOTENG,Phone_ENG,Econ,Loc,Glob,acoustic_distance,response_var
subject_1,trial_86,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_2,trial_86,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_3,trial_86,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_4,trial_86,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_5,trial_86,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_6,trial_86,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_7,trial_86,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_8,trial_86,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_9,trial_86,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_10,trial_86,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_11,trial_86,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_12,trial_86,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_13,trial_86,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_14,trial_86,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_15,trial_86,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_16,trial_86,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,0
subject_17,trial_86,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_18,trial_86,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_19,trial_86,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_20,trial_86,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_21,trial_86,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_22,trial_86,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_23,trial_86,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_24,trial_86,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_25,trial_86,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_26,trial_86,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
subject_27,trial_86,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_28,trial_86,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_29,trial_86,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,0
subject_30,trial_86,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_1,trial_87,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_2,trial_87,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_3,trial_87,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_4,trial_87,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_5,trial_87,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_6,trial_87,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_7,trial_87,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_8,trial_87,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_9,trial_87,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_10,trial_87,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_11,trial_87,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_12,trial_87,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_13,trial_87,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_14,trial_87,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_15,trial_87,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_16,trial_87,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_17,trial_87,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,0
subject_18,trial_87,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_19,trial_87,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_20,trial_87,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_21,trial_87,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_22,trial_87,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_23,trial_87,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_24,trial_87,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_25,trial_87,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_26,trial_87,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,0
subject_27,trial_87,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_28,trial_87,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_29,trial_87,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_30,trial_87,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_1,trial_88,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_2,trial_88,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_3,trial_88,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_4,trial_88,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_5,trial_88,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_6,trial_88,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_7,trial_88,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_8,trial_88,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_9,trial_88,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_10,trial_88,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_11,trial_88,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_12,trial_88,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,0
subject_13,trial_88,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_14,trial_88,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_15,trial_88,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,0
subject_16,trial_88,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_17,trial_88,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_18,trial_88,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_19,trial_88,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_20,trial_88,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_21,trial_88,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,0
subject_22,trial_88,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,0
subject_23,trial_88,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_24,trial_88,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_25,trial_88,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_26,trial_88,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_27,trial_88,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_28,trial_88,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_29,trial_88,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_30,trial_88,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_1,trial_89,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,0
subject_2,trial_89,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_3,trial_89,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_4,trial_89,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
subject_5,trial_89,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,0
subject_6,trial_89,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_7,trial_89,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_8,trial_89,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,0
subject_9,trial_89,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_10,trial_89,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_11,trial_89,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_12,trial_89,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_13,trial_89,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_14,trial_89,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_15,trial_89,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,0
subject_16,trial_89,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_17,trial_89,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_18,trial_89,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_19,trial_89,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_20,trial_89,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_21,trial_89,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_22,trial_89,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_23,trial_89,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_24,trial_89,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_25,trial_89,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_26,trial_89,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_27,trial_89,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,0
subject_28,trial_89,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_29,trial_89,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_30,trial_89,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_1,trial_90,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_2,trial_90,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_3,trial_90,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_4,trial_90,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_5,trial_90,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_6,trial_90,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_7,trial_90,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_8,trial_90,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_9,trial_90,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_10,trial_90,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_11,trial_90,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_12,trial_90,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,0
subject_13,trial_90,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,0
subject_14,trial_90,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_15,trial_90,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_16,trial_90,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_17,trial_90,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_18,trial_90,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_19,trial_90,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,0
subject_20,trial_90,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,0
subject_21,trial_90,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_22,trial_90,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_23,trial_90,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_24,trial_90,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_25,trial_90,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_26,trial_90,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_27,trial_90,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_28,trial_90,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_29,trial_90,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_30,trial_90,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_1,trial_91,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_2,trial_91,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_3,trial_91,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_4,trial_91,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_5,trial_91,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_6,trial_91,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_7,trial_91,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_8,trial_91,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_9,trial_91,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,0
subject_10,trial_91,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_11,trial_91,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,0
subject_12,trial_91,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_13,trial_91,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_14,trial_91,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,0
subject_15,trial_91,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_16,trial_91,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_17,trial_91,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,0
subject_18,trial_91,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_19,trial_91,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_20,trial_91,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_21,trial_91,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,0
subject_22,trial_91,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_23,trial_91,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_24,trial_91,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_25,trial_91,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_26,trial_91,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,0
subject_27,trial_91,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
subject_28,trial_91,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_29,trial_91,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_30,trial_91,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_1,trial_92,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_2,trial_92,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_3,trial_92,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_4,trial_92,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_5,trial_92,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,0
subject_6,trial_92,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_7,trial_92,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_8,trial_92,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_9,trial_92,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_10,trial_92,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_11,trial_92,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_12,trial_92,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_13,trial_92,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_14,trial_92,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,0
subject_15,trial_92,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_16,trial_92,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,0
subject_17,trial_92,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_18,trial_92,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_19,trial_92,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_20,trial_92,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_21,trial_92,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_22,trial_92,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_23,trial_92,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_24,trial_92,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
subject_25,trial_92,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_26,trial_92,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_27,trial_92,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_28,trial_92,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_29,trial_92,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_30,trial_92,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_1,trial_93,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_2,trial_93,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_3,trial_93,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,0
subject_4,trial_93,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_5,trial_93,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_6,trial_93,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,0
subject_7,trial_93,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_8,trial_93,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,0
subject_9,trial_93,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_10,trial_93,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_11,trial_93,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,0
subject_12,trial_93,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_13,trial_93,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_14,trial_93,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,0
subject_15,trial_93,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,0
subject_16,trial_93,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_17,trial_93,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_18,trial_93,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_19,trial_93,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_20,trial_93,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_21,trial_93,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,0
subject_22,trial_93,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_23,trial_93,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,0
subject_24,trial_93,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_25,trial_93,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,0
subject_26,trial_93,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_27,trial_93,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_28,trial_93,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,0
subject_29,trial_93,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_30,trial_93,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_1,trial_94,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_2,trial_94,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_3,trial_94,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_4,trial_94,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_5,trial_94,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_6,trial_94,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_7,trial_94,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,0
subject_8,trial_94,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_9,trial_94,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_10,trial_94,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_11,trial_94,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_12,trial_94,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_13,trial_94,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_14,trial_94,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_15,trial_94,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_16,trial_94,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_17,trial_94,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_18,trial_94,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_19,trial_94,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_20,trial_94,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_21,trial_94,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_22,trial_94,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_23,trial_94,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_24,trial_94,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,0
subject_25,trial_94,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,0
subject_26,trial_94,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,0
subject_27,trial_94,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_28,trial_94,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_29,trial_94,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_30,trial_94,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_1,trial_95,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_2,trial_95,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_3,trial_95,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_4,trial_95,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
